run_id,seed,map_size,obstacle_ratio,task_num,method,total_path_length,total_inspection_time,high_priority_avg_response_time,completed_task_num,task_sequence,algorithm_runtime_ms
640,1419,30x30,0.3,20,Proposed,297.0,595.0,277.22222222222223,20,P6 -> P18 -> P15 -> P3 -> P7 -> P20 -> P11 -> P1 -> P16 -> P2 -> P8 -> P5 -> P19 -> P13 -> P9 -> P17 -> P14 -> P4 -> P10 -> P12,31.047
641,1500,30x30,0.3,30,FS,785.0,1458.3333333333333,881.9444444444443,30,P1 -> P2 -> P3 -> P4 -> P5 -> P6 -> P7 -> P8 -> P9 -> P10 -> P11 -> P12 -> P13 -> P14 -> P15 -> P16 -> P17 -> P18 -> P19 -> P20 -> P21 -> P22 -> P23 -> P24 -> P25 -> P26 -> P27 -> P28 -> P29 -> P30,4.212
642,1500,30x30,0.3,30,NNF,264.0,590.0,207.22222222222226,30,P28 -> P12 -> P7 -> P23 -> P25 -> P13 -> P20 -> P4 -> P2 -> P21 -> P8 -> P29 -> P9 -> P1 -> P17 -> P19 -> P26 -> P16 -> P11 -> P3 -> P18 -> P10 -> P5 -> P14 -> P6 -> P24 -> P15 -> P30 -> P22 -> P27,84.795
643,1500,30x30,0.3,30,AStarOnly,273.0,605.0,220.83333333333334,30,P28 -> P12 -> P7 -> P23 -> P25 -> P13 -> P20 -> P4 -> P21 -> P2 -> P26 -> P19 -> P17 -> P1 -> P9 -> P11 -> P3 -> P29 -> P8 -> P16 -> P22 -> P27 -> P18 -> P10 -> P5 -> P14 -> P6 -> P24 -> P15 -> P30,85.832
644,1500,30x30,0.3,30,Proposed,407.0,828.3333333333334,86.66666666666667,30,P28 -> P7 -> P2 -> P9 -> P26 -> P19 -> P16 -> P30 -> P10 -> P14 -> P24 -> P5 -> P6 -> P15 -> P8 -> P29 -> P1 -> P20 -> P23 -> P13 -> P12 -> P25 -> P4 -> P21 -> P17 -> P11 -> P22 -> P27 -> P3 -> P18,68.616
645,1501,30x30,0.3,30,FS,810.0,1499.9999999999995,806.8333333333333,30,P1 -> P2 -> P3 -> P4 -> P5 -> P6 -> P7 -> P8 -> P9 -> P10 -> P11 -> P12 -> P13 -> P14 -> P15 -> P16 -> P17 -> P18 -> P19 -> P20 -> P21 -> P22 -> P23 -> P24 -> P25 -> P26 -> P27 -> P28 -> P29 -> P30,4.488
646,1501,30x30,0.3,30,NNF,276.0,610.0000000000001,325.6666666666667,30,P26 -> P18 -> P29 -> P28 -> P10 -> P24 -> P4 -> P6 -> P27 -> P8 -> P15 -> P9 -> P11 -> P17 -> P19 -> P25 -> P5 -> P30 -> P2 -> P23 -> P22 -> P16 -> P1 -> P3 -> P21 -> P14 -> P13 -> P12 -> P7 -> P20,84.21
647,1501,30x30,0.3,30,AStarOnly,286.0,626.6666666666667,305.0000000000001,30,P26 -> P18 -> P29 -> P28 -> P10 -> P24 -> P4 -> P6 -> P27 -> P9 -> P11 -> P17 -> P19 -> P25 -> P30 -> P5 -> P2 -> P23 -> P22 -> P16 -> P1 -> P3 -> P14 -> P13 -> P12 -> P21 -> P7 -> P8 -> P15 -> P20,80.026
648,1501,30x30,0.3,30,Proposed,440.0,883.3333333333333,357.3333333333333,30,P2 -> P25 -> P17 -> P19 -> P22 -> P1 -> P23 -> P3 -> P14 -> P7 -> P5 -> P30 -> P12 -> P21 -> P13 -> P11 -> P8 -> P27 -> P24 -> P6 -> P20 -> P29 -> P18 -> P26 -> P4 -> P28 -> P9 -> P10 -> P15 -> P16,65.303
649,1502,30x30,0.3,30,FS,783.0,1455.0000000000002,610.8333333333334,30,P1 -> P2 -> P3 -> P4 -> P5 -> P6 -> P7 -> P8 -> P9 -> P10 -> P11 -> P12 -> P13 -> P14 -> P15 -> P16 -> P17 -> P18 -> P19 -> P20 -> P21 -> P22 -> P23 -> P24 -> P25 -> P26 -> P27 -> P28 -> P29 -> P30,4.071
650,1502,30x30,0.3,30,NNF,239.0,548.3333333333334,322.5,30,P3 -> P1 -> P27 -> P15 -> P7 -> P2 -> P28 -> P9 -> P24 -> P8 -> P18 -> P10 -> P26 -> P6 -> P22 -> P29 -> P17 -> P4 -> P25 -> P14 -> P11 -> P13 -> P21 -> P16 -> P20 -> P23 -> P12 -> P19 -> P5 -> P30,66.051
651,1502,30x30,0.3,30,AStarOnly,245.0,558.3333333333333,534.1666666666665,30,P3 -> P5 -> P19 -> P12 -> P13 -> P21 -> P16 -> P20 -> P23 -> P9 -> P28 -> P24 -> P8 -> P7 -> P15 -> P27 -> P1 -> P2 -> P30 -> P18 -> P10 -> P26 -> P6 -> P22 -> P17 -> P29 -> P4 -> P25 -> P14 -> P11,66.864
652,1502,30x30,0.3,30,Proposed,466.0,926.6666666666667,200.83333333333334,30,P21 -> P11 -> P28 -> P9 -> P14 -> P4 -> P6 -> P10 -> P25 -> P13 -> P16 -> P23 -> P20 -> P19 -> P1 -> P5 -> P7 -> P15 -> P24 -> P27 -> P3 -> P2 -> P18 -> P8 -> P30 -> P12 -> P22 -> P17 -> P29 -> P26,61.607
653,1503,30x30,0.3,30,FS,658.0,1246.6666666666667,962.2222222222223,30,P1 -> P2 -> P3 -> P4 -> P5 -> P6 -> P7 -> P8 -> P9 -> P10 -> P11 -> P12 -> P13 -> P14 -> P15 -> P16 -> P17 -> P18 -> P19 -> P20 -> P21 -> P22 -> P23 -> P24 -> P25 -> P26 -> P27 -> P28 -> P29 -> P30,3.043
654,1503,30x30,0.3,30,NNF,241.0,551.6666666666665,267.77777777777777,30,P5 -> P21 -> P17 -> P14 -> P16 -> P30 -> P20 -> P12 -> P10 -> P25 -> P11 -> P8 -> P28 -> P27 -> P26 -> P15 -> P29 -> P3 -> P13 -> P19 -> P24 -> P2 -> P6 -> P4 -> P7 -> P22 -> P23 -> P1 -> P9 -> P18,52.929
655,1503,30x30,0.3,30,AStarOnly,227.0,528.3333333333333,243.33333333333334,30,P5 -> P21 -> P17 -> P14 -> P16 -> P30 -> P19 -> P24 -> P2 -> P13 -> P3 -> P8 -> P11 -> P28 -> P27 -> P26 -> P15 -> P29 -> P12 -> P10 -> P25 -> P20 -> P23 -> P22 -> P1 -> P9 -> P4 -> P7 -> P6 -> P18,55.914
656,1503,30x30,0.3,30,Proposed,388.0,796.6666666666667,222.7777777777778,30,P21 -> P14 -> P30 -> P19 -> P17 -> P13 -> P28 -> P27 -> P8 -> P11 -> P15 -> P29 -> P2 -> P24 -> P9 -> P22 -> P23 -> P4 -> P18 -> P7 -> P6 -> P26 -> P3 -> P10 -> P20 -> P25 -> P12 -> P1 -> P5 -> P16,54.038
657,1504,30x30,0.3,30,FS,259.0,581.6666666666666,315.0,30,P1 -> P2 -> P3 -> P4 -> P5 -> P6 -> P7 -> P8 -> P9 -> P10 -> P11 -> P12 -> P13 -> P14 -> P15 -> P16 -> P17 -> P18 -> P19 -> P20 -> P21 -> P22 -> P23 -> P24 -> P25 -> P26 -> P27 -> P28 -> P29 -> P30,0.835
658,1504,30x30,0.3,30,NNF,50.0,233.3333333333333,83.33333333333333,30,P12 -> P25 -> P30 -> P17 -> P22 -> P3 -> P5 -> P14 -> P8 -> P15 -> P10 -> P29 -> P19 -> P7 -> P4 -> P11 -> P27 -> P23 -> P21 -> P24 -> P20 -> P18 -> P2 -> P16 -> P13 -> P26 -> P1 -> P9 -> P6 -> P28,10.609
659,1504,30x30,0.3,30,AStarOnly,53.0,238.33333333333323,67.5,30,P15 -> P10 -> P29 -> P19 -> P8 -> P3 -> P22 -> P17 -> P30 -> P25 -> P12 -> P7 -> P4 -> P11 -> P27 -> P28 -> P24 -> P23 -> P21 -> P20 -> P18 -> P2 -> P16 -> P13 -> P26 -> P1 -> P9 -> P6 -> P14 -> P5,10.178
660,1504,30x30,0.3,30,Proposed,136.0,376.66666666666663,67.77777777777779,30,P22 -> P29 -> P25 -> P3 -> P10 -> P14 -> P12 -> P13 -> P16 -> P4 -> P27 -> P7 -> P2 -> P9 -> P28 -> P11 -> P18 -> P6 -> P26 -> P21 -> P30 -> P8 -> P19 -> P17 -> P15 -> P5 -> P23 -> P20 -> P24 -> P1,10.426
661,1505,30x30,0.3,30,FS,822.0,1520.0000000000002,682.9166666666667,30,P1 -> P2 -> P3 -> P4 -> P5 -> P6 -> P7 -> P8 -> P9 -> P10 -> P11 -> P12 -> P13 -> P14 -> P15 -> P16 -> P17 -> P18 -> P19 -> P20 -> P21 -> P22 -> P23 -> P24 -> P25 -> P26 -> P27 -> P28 -> P29 -> P30,4.549
662,1505,30x30,0.3,30,NNF,250.0,566.6666666666666,182.91666666666663,30,P5 -> P1 -> P11 -> P27 -> P7 -> P6 -> P12 -> P18 -> P4 -> P25 -> P29 -> P8 -> P24 -> P3 -> P13 -> P19 -> P9 -> P16 -> P28 -> P10 -> P17 -> P2 -> P23 -> P21 -> P30 -> P26 -> P22 -> P14 -> P15 -> P20,77.423
663,1505,30x30,0.3,30,AStarOnly,211.0,501.6666666666667,265.20833333333337,30,P5 -> P14 -> P20 -> P15 -> P1 -> P11 -> P27 -> P7 -> P12 -> P6 -> P18 -> P25 -> P4 -> P29 -> P8 -> P24 -> P3 -> P13 -> P9 -> P16 -> P28 -> P10 -> P17 -> P2 -> P23 -> P21 -> P30 -> P26 -> P19 -> P22,64.508
664,1505,30x30,0.3,30,Proposed,429.0,865.0000000000001,135.41666666666669,30,P1 -> P27 -> P11 -> P12 -> P7 -> P6 -> P18 -> P19 -> P10 -> P21 -> P30 -> P17 -> P13 -> P16 -> P23 -> P28 -> P24 -> P25 -> P29 -> P3 -> P9 -> P2 -> P26 -> P22 -> P5 -> P20 -> P14 -> P15 -> P4 -> P8,80.493
665,1506,30x30,0.3,30,FS,766.0,1426.6666666666665,679.9999999999999,30,P1 -> P2 -> P3 -> P4 -> P5 -> P6 -> P7 -> P8 -> P9 -> P10 -> P11 -> P12 -> P13 -> P14 -> P15 -> P16 -> P17 -> P18 -> P19 -> P20 -> P21 -> P22 -> P23 -> P24 -> P25 -> P26 -> P27 -> P28 -> P29 -> P30,4.191
666,1506,30x30,0.3,30,NNF,207.0,495.00000000000006,291.0416666666667,30,P23 -> P2 -> P25 -> P26 -> P12 -> P4 -> P6 -> P17 -> P1 -> P11 -> P7 -> P29 -> P3 -> P8 -> P16 -> P20 -> P5 -> P22 -> P9 -> P15 -> P24 -> P21 -> P30 -> P10 -> P13 -> P27 -> P28 -> P14 -> P18 -> P19,81.675
667,1506,30x30,0.3,30,AStarOnly,199.0,481.6666666666667,284.375,30,P23 -> P25 -> P2 -> P26 -> P12 -> P4 -> P6 -> P17 -> P1 -> P11 -> P7 -> P29 -> P3 -> P8 -> P16 -> P20 -> P5 -> P22 -> P9 -> P15 -> P24 -> P21 -> P30 -> P10 -> P27 -> P13 -> P28 -> P14 -> P18 -> P19,81.427
668,1506,30x30,0.3,30,Proposed,433.0,871.6666666666669,276.6666666666667,30,P23 -> P4 -> P5 -> P20 -> P22 -> P28 -> P18 -> P19 -> P27 -> P15 -> P9 -> P21 -> P30 -> P14 -> P13 -> P16 -> P8 -> P11 -> P6 -> P1 -> P29 -> P17 -> P3 -> P26 -> P2 -> P25 -> P24 -> P10 -> P12 -> P7,73.971
669,1507,30x30,0.3,30,FS,640.0,1216.6666666666665,709.6666666666666,30,P1 -> P2 -> P3 -> P4 -> P5 -> P6 -> P7 -> P8 -> P9 -> P10 -> P11 -> P12 -> P13 -> P14 -> P15 -> P16 -> P17 -> P18 -> P19 -> P20 -> P21 -> P22 -> P23 -> P24 -> P25 -> P26 -> P27 -> P28 -> P29 -> P30,2.778
670,1507,30x30,0.3,30,NNF,199.0,481.66666666666663,206.83333333333334,30,P27 -> P28 -> P3 -> P24 -> P14 -> P5 -> P8 -> P15 -> P7 -> P22 -> P1 -> P4 -> P18 -> P6 -> P10 -> P17 -> P30 -> P20 -> P29 -> P11 -> P25 -> P9 -> P13 -> P2 -> P16 -> P26 -> P23 -> P12 -> P21 -> P19,45.695
671,1507,30x30,0.3,30,AStarOnly,213.0,505.0,248.16666666666666,30,P27 -> P28 -> P3 -> P24 -> P25 -> P11 -> P29 -> P20 -> P18 -> P6 -> P10 -> P17 -> P30 -> P4 -> P14 -> P22 -> P1 -> P5 -> P8 -> P15 -> P7 -> P9 -> P13 -> P2 -> P16 -> P26 -> P23 -> P12 -> P21 -> P19,46.705
672,1507,30x30,0.3,30,Proposed,389.0,798.3333333333333,290.33333333333337,30,P28 -> P27 -> P3 -> P11 -> P14 -> P15 -> P8 -> P7 -> P18 -> P30 -> P4 -> P10 -> P6 -> P17 -> P19 -> P12 -> P21 -> P9 -> P16 -> P2 -> P26 -> P24 -> P25 -> P29 -> P20 -> P5 -> P22 -> P23 -> P13 -> P1,46.996
673,1508,30x30,0.3,30,FS,604.0,1156.6666666666667,429.72222222222234,30,P1 -> P2 -> P3 -> P4 -> P5 -> P6 -> P7 -> P8 -> P9 -> P10 -> P11 -> P12 -> P13 -> P14 -> P15 -> P16 -> P17 -> P18 -> P19 -> P20 -> P21 -> P22 -> P23 -> P24 -> P25 -> P26 -> P27 -> P28 -> P29 -> P30,2.828
674,1508,30x30,0.3,30,NNF,281.0,618.3333333333334,186.11111111111111,30,P1 -> P17 -> P22 -> P5 -> P9 -> P15 -> P7 -> P20 -> P24 -> P27 -> P11 -> P4 -> P6 -> P30 -> P25 -> P8 -> P16 -> P21 -> P12 -> P13 -> P19 -> P2 -> P26 -> P3 -> P18 -> P29 -> P14 -> P28 -> P23 -> P10,56.125
675,1508,30x30,0.3,30,AStarOnly,275.0,608.3333333333334,201.66666666666666,30,P1 -> P22 -> P17 -> P5 -> P9 -> P15 -> P7 -> P20 -> P24 -> P27 -> P11 -> P8 -> P25 -> P4 -> P6 -> P30 -> P29 -> P18 -> P16 -> P21 -> P12 -> P13 -> P19 -> P2 -> P26 -> P3 -> P14 -> P28 -> P23 -> P10,55.522
676,1508,30x30,0.3,30,Proposed,347.0,728.3333333333333,256.1111111111111,30,P1 -> P22 -> P7 -> P24 -> P11 -> P8 -> P25 -> P27 -> P4 -> P30 -> P6 -> P18 -> P21 -> P16 -> P29 -> P13 -> P19 -> P3 -> P26 -> P2 -> P9 -> P15 -> P20 -> P5 -> P17 -> P23 -> P12 -> P28 -> P14 -> P10,53.88
677,1509,30x30,0.3,30,FS,785.0,1458.333333333333,648.9583333333333,30,P1 -> P2 -> P3 -> P4 -> P5 -> P6 -> P7 -> P8 -> P9 -> P10 -> P11 -> P12 -> P13 -> P14 -> P15 -> P16 -> P17 -> P18 -> P19 -> P20 -> P21 -> P22 -> P23 -> P24 -> P25 -> P26 -> P27 -> P28 -> P29 -> P30,4.258
678,1509,30x30,0.3,30,NNF,196.0,476.6666666666667,224.375,30,P13 -> P29 -> P30 -> P5 -> P1 -> P21 -> P19 -> P9 -> P22 -> P24 -> P2 -> P10 -> P27 -> P15 -> P11 -> P4 -> P3 -> P6 -> P28 -> P20 -> P26 -> P14 -> P17 -> P18 -> P8 -> P7 -> P23 -> P12 -> P16 -> P25,73.239
679,1509,30x30,0.3,30,AStarOnly,196.0,476.6666666666667,224.375,30,P13 -> P29 -> P30 -> P5 -> P1 -> P21 -> P19 -> P9 -> P22 -> P24 -> P2 -> P10 -> P27 -> P15 -> P11 -> P4 -> P3 -> P6 -> P28 -> P20 -> P26 -> P14 -> P17 -> P18 -> P8 -> P7 -> P23 -> P12 -> P25 -> P16,74.359
680,1509,30x30,0.3,30,Proposed,462.0,920.0,322.91666666666663,30,P5 -> P13 -> P30 -> P29 -> P9 -> P22 -> P4 -> P18 -> P26 -> P15 -> P11 -> P20 -> P17 -> P14 -> P7 -> P23 -> P12 -> P19 -> P1 -> P2 -> P24 -> P10 -> P27 -> P21 -> P28 -> P8 -> P6 -> P3 -> P25 -> P16,71.745
681,1510,30x30,0.3,30,FS,823.0,1521.666666666667,646.4814814814815,30,P1 -> P2 -> P3 -> P4 -> P5 -> P6 -> P7 -> P8 -> P9 -> P10 -> P11 -> P12 -> P13 -> P14 -> P15 -> P16 -> P17 -> P18 -> P19 -> P20 -> P21 -> P22 -> P23 -> P24 -> P25 -> P26 -> P27 -> P28 -> P29 -> P30,4.437
682,1510,30x30,0.3,30,NNF,229.0,531.6666666666666,281.29629629629625,30,P30 -> P27 -> P25 -> P13 -> P12 -> P21 -> P24 -> P15 -> P17 -> P2 -> P10 -> P5 -> P9 -> P19 -> P4 -> P14 -> P11 -> P6 -> P7 -> P26 -> P28 -> P8 -> P1 -> P16 -> P3 -> P29 -> P23 -> P20 -> P22 -> P18,89.39
683,1510,30x30,0.3,30,AStarOnly,251.0,568.3333333333334,263.51851851851853,30,P30 -> P27 -> P25 -> P13 -> P12 -> P24 -> P21 -> P5 -> P9 -> P19 -> P14 -> P4 -> P11 -> P6 -> P7 -> P26 -> P28 -> P16 -> P1 -> P8 -> P10 -> P15 -> P17 -> P2 -> P3 -> P29 -> P23 -> P20 -> P22 -> P18,90.001
684,1510,30x30,0.3,30,Proposed,539.0,1048.3333333333335,307.77777777777777,30,P9 -> P5 -> P8 -> P27 -> P28 -> P16 -> P24 -> P21 -> P3 -> P20 -> P22 -> P29 -> P23 -> P14 -> P19 -> P7 -> P26 -> P25 -> P12 -> P15 -> P17 -> P10 -> P1 -> P30 -> P11 -> P4 -> P13 -> P2 -> P6 -> P18,80.827
685,1511,30x30,0.3,30,FS,784.0,1456.6666666666667,692.857142857143,30,P1 -> P2 -> P3 -> P4 -> P5 -> P6 -> P7 -> P8 -> P9 -> P10 -> P11 -> P12 -> P13 -> P14 -> P15 -> P16 -> P17 -> P18 -> P19 -> P20 -> P21 -> P22 -> P23 -> P24 -> P25 -> P26 -> P27 -> P28 -> P29 -> P30,4.31
686,1511,30x30,0.3,30,NNF,282.0,620.0,274.8809523809524,30,P18 -> P9 -> P24 -> P20 -> P21 -> P14 -> P2 -> P23 -> P27 -> P12 -> P5 -> P15 -> P16 -> P30 -> P17 -> P13 -> P7 -> P3 -> P26 -> P8 -> P10 -> P19 -> P1 -> P4 -> P11 -> P22 -> P29 -> P6 -> P25 -> P28,67.609
687,1511,30x30,0.3,30,AStarOnly,291.0,634.9999999999999,280.1190476190476,30,P18 -> P9 -> P24 -> P20 -> P21 -> P14 -> P2 -> P23 -> P27 -> P12 -> P5 -> P15 -> P16 -> P30 -> P17 -> P13 -> P7 -> P3 -> P26 -> P8 -> P10 -> P19 -> P1 -> P4 -> P11 -> P22 -> P6 -> P25 -> P28 -> P29,67.711
688,1511,30x30,0.3,30,Proposed,404.0,823.3333333333335,307.0238095238096,30,P18 -> P21 -> P9 -> P20 -> P24 -> P8 -> P10 -> P1 -> P4 -> P13 -> P6 -> P7 -> P3 -> P17 -> P5 -> P15 -> P27 -> P22 -> P26 -> P11 -> P12 -> P16 -> P30 -> P23 -> P2 -> P14 -> P29 -> P19 -> P25 -> P28,62.55
689,1512,30x30,0.3,30,FS,647.0,1228.3333333333333,623.75,30,P1 -> P2 -> P3 -> P4 -> P5 -> P6 -> P7 -> P8 -> P9 -> P10 -> P11 -> P12 -> P13 -> P14 -> P15 -> P16 -> P17 -> P18 -> P19 -> P20 -> P21 -> P22 -> P23 -> P24 -> P25 -> P26 -> P27 -> P28 -> P29 -> P30,3.384
690,1512,30x30,0.3,30,NNF,265.0,591.6666666666667,283.54166666666674,30,P15 -> P2 -> P3 -> P24 -> P16 -> P29 -> P5 -> P4 -> P26 -> P11 -> P7 -> P14 -> P1 -> P10 -> P22 -> P9 -> P13 -> P28 -> P23 -> P20 -> P19 -> P21 -> P18 -> P30 -> P6 -> P17 -> P12 -> P8 -> P25 -> P27,56.118
691,1512,30x30,0.3,30,AStarOnly,293.0,638.3333333333333,217.9166666666667,30,P15 -> P2 -> P3 -> P24 -> P16 -> P5 -> P4 -> P26 -> P11 -> P14 -> P1 -> P10 -> P22 -> P9 -> P13 -> P28 -> P23 -> P20 -> P19 -> P21 -> P18 -> P30 -> P7 -> P25 -> P27 -> P6 -> P17 -> P12 -> P8 -> P29,59.517
692,1512,30x30,0.3,30,Proposed,445.0,891.6666666666664,209.375,30,P5 -> P4 -> P14 -> P1 -> P28 -> P20 -> P13 -> P25 -> P26 -> P11 -> P27 -> P22 -> P17 -> P6 -> P8 -> P19 -> P18 -> P21 -> P16 -> P15 -> P2 -> P24 -> P23 -> P9 -> P30 -> P10 -> P3 -> P7 -> P29 -> P12,56.178
693,1513,30x30,0.3,30,FS,743.0,1388.3333333333335,697.948717948718,30,P1 -> P2 -> P3 -> P4 -> P5 -> P6 -> P7 -> P8 -> P9 -> P10 -> P11 -> P12 -> P13 -> P14 -> P15 -> P16 -> P17 -> P18 -> P19 -> P20 -> P21 -> P22 -> P23 -> P24 -> P25 -> P26 -> P27 -> P28 -> P29 -> P30,3.734
694,1513,30x30,0.3,30,NNF,228.0,529.9999999999999,290.2564102564102,30,P3 -> P25 -> P21 -> P11 -> P4 -> P10 -> P14 -> P15 -> P27 -> P13 -> P29 -> P19 -> P5 -> P1 -> P30 -> P8 -> P18 -> P17 -> P24 -> P28 -> P9 -> P26 -> P2 -> P6 -> P12 -> P23 -> P22 -> P20 -> P16 -> P7,53.971
695,1513,30x30,0.3,30,AStarOnly,226.0,526.6666666666665,289.6153846153845,30,P3 -> P25 -> P21 -> P11 -> P4 -> P10 -> P14 -> P15 -> P27 -> P13 -> P29 -> P19 -> P5 -> P1 -> P30 -> P8 -> P18 -> P28 -> P24 -> P17 -> P9 -> P26 -> P2 -> P12 -> P6 -> P23 -> P22 -> P20 -> P16 -> P7,54.253
696,1513,30x30,0.3,30,Proposed,465.0,925.0,231.53846153846155,30,P25 -> P8 -> P24 -> P17 -> P9 -> P23 -> P20 -> P26 -> P13 -> P10 -> P27 -> P15 -> P14 -> P4 -> P30 -> P29 -> P5 -> P19 -> P22 -> P28 -> P6 -> P12 -> P18 -> P7 -> P21 -> P3 -> P1 -> P11 -> P16 -> P2,57.092
697,1514,30x30,0.3,30,FS,807.0,1495.0000000000002,835.9523809523811,30,P1 -> P2 -> P3 -> P4 -> P5 -> P6 -> P7 -> P8 -> P9 -> P10 -> P11 -> P12 -> P13 -> P14 -> P15 -> P16 -> P17 -> P18 -> P19 -> P20 -> P21 -> P22 -> P23 -> P24 -> P25 -> P26 -> P27 -> P28 -> P29 -> P30,4.438
698,1514,30x30,0.3,30,NNF,243.0,554.9999999999999,199.5238095238095,30,P19 -> P11 -> P20 -> P16 -> P10 -> P18 -> P23 -> P5 -> P25 -> P8 -> P17 -> P27 -> P9 -> P2 -> P4 -> P1 -> P22 -> P24 -> P30 -> P6 -> P28 -> P13 -> P12 -> P21 -> P15 -> P14 -> P7 -> P29 -> P3 -> P26,74.609
699,1514,30x30,0.3,30,AStarOnly,235.0,541.6666666666666,191.90476190476193,30,P19 -> P11 -> P20 -> P16 -> P10 -> P18 -> P23 -> P25 -> P5 -> P8 -> P17 -> P27 -> P9 -> P28 -> P6 -> P30 -> P24 -> P1 -> P22 -> P2 -> P4 -> P12 -> P21 -> P15 -> P29 -> P14 -> P7 -> P13 -> P3 -> P26,74.764
700,1514,30x30,0.3,30,Proposed,485.0,958.3333333333333,329.2857142857143,30,P11 -> P25 -> P10 -> P9 -> P6 -> P30 -> P22 -> P4 -> P2 -> P8 -> P20 -> P26 -> P3 -> P16 -> P13 -> P23 -> P28 -> P5 -> P27 -> P12 -> P15 -> P29 -> P7 -> P14 -> P21 -> P18 -> P17 -> P24 -> P1 -> P19,70.313
701,1515,30x30,0.3,30,FS,652.0,1236.6666666666667,643.3333333333334,30,P1 -> P2 -> P3 -> P4 -> P5 -> P6 -> P7 -> P8 -> P9 -> P10 -> P11 -> P12 -> P13 -> P14 -> P15 -> P16 -> P17 -> P18 -> P19 -> P20 -> P21 -> P22 -> P23 -> P24 -> P25 -> P26 -> P27 -> P28 -> P29 -> P30,3.522
702,1515,30x30,0.3,30,NNF,249.0,565.0,194.0909090909091,30,P12 -> P23 -> P29 -> P5 -> P3 -> P26 -> P21 -> P4 -> P24 -> P13 -> P7 -> P6 -> P27 -> P1 -> P20 -> P28 -> P25 -> P8 -> P9 -> P10 -> P16 -> P11 -> P17 -> P30 -> P18 -> P15 -> P14 -> P22 -> P19 -> P2,59.067
703,1515,30x30,0.3,30,AStarOnly,249.0,565.0,194.0909090909091,30,P12 -> P23 -> P29 -> P5 -> P3 -> P26 -> P21 -> P4 -> P24 -> P13 -> P7 -> P6 -> P27 -> P1 -> P20 -> P28 -> P25 -> P8 -> P9 -> P10 -> P16 -> P11 -> P17 -> P30 -> P18 -> P15 -> P14 -> P22 -> P19 -> P2,60.374
704,1515,30x30,0.3,30,Proposed,482.0,953.3333333333331,176.51515151515153,30,P23 -> P30 -> P11 -> P16 -> P14 -> P24 -> P26 -> P21 -> P4 -> P3 -> P13 -> P25 -> P6 -> P20 -> P10 -> P9 -> P1 -> P8 -> P27 -> P28 -> P19 -> P18 -> P29 -> P5 -> P22 -> P15 -> P17 -> P12 -> P2 -> P7,56.742
705,1516,30x30,0.3,30,FS,759.0,1415.0,717.1428571428571,30,P1 -> P2 -> P3 -> P4 -> P5 -> P6 -> P7 -> P8 -> P9 -> P10 -> P11 -> P12 -> P13 -> P14 -> P15 -> P16 -> P17 -> P18 -> P19 -> P20 -> P21 -> P22 -> P23 -> P24 -> P25 -> P26 -> P27 -> P28 -> P29 -> P30,3.85
706,1516,30x30,0.3,30,NNF,218.0,513.3333333333334,260.95238095238096,30,P23 -> P28 -> P3 -> P10 -> P29 -> P14 -> P27 -> P25 -> P26 -> P12 -> P7 -> P2 -> P21 -> P8 -> P20 -> P11 -> P15 -> P24 -> P30 -> P16 -> P17 -> P18 -> P1 -> P6 -> P4 -> P19 -> P13 -> P5 -> P9 -> P22,51.858
707,1516,30x30,0.3,30,AStarOnly,216.0,509.99999999999994,251.9047619047619,30,P23 -> P28 -> P3 -> P10 -> P29 -> P14 -> P27 -> P25 -> P26 -> P12 -> P7 -> P2 -> P21 -> P8 -> P20 -> P11 -> P15 -> P24 -> P30 -> P16 -> P18 -> P17 -> P19 -> P13 -> P5 -> P22 -> P9 -> P1 -> P6 -> P4,53.161
708,1516,30x30,0.3,30,Proposed,436.0,876.6666666666667,208.80952380952382,30,P14 -> P29 -> P10 -> P26 -> P28 -> P3 -> P12 -> P11 -> P16 -> P30 -> P24 -> P19 -> P5 -> P9 -> P18 -> P17 -> P1 -> P4 -> P6 -> P13 -> P15 -> P27 -> P21 -> P8 -> P20 -> P2 -> P23 -> P25 -> P7 -> P22,64.243
709,1517,30x30,0.3,30,FS,656.0,1243.3333333333335,632.3809523809525,30,P1 -> P2 -> P3 -> P4 -> P5 -> P6 -> P7 -> P8 -> P9 -> P10 -> P11 -> P12 -> P13 -> P14 -> P15 -> P16 -> P17 -> P18 -> P19 -> P20 -> P21 -> P22 -> P23 -> P24 -> P25 -> P26 -> P27 -> P28 -> P29 -> P30,3.097
710,1517,30x30,0.3,30,NNF,307.0,661.6666666666665,196.19047619047618,30,P1 -> P2 -> P5 -> P23 -> P26 -> P3 -> P10 -> P18 -> P7 -> P15 -> P21 -> P29 -> P19 -> P9 -> P8 -> P4 -> P13 -> P27 -> P24 -> P14 -> P11 -> P28 -> P16 -> P17 -> P20 -> P22 -> P6 -> P30 -> P25 -> P12,62.652
711,1517,30x30,0.3,30,AStarOnly,280.0,616.6666666666667,220.71428571428575,30,P1 -> P2 -> P5 -> P23 -> P26 -> P3 -> P10 -> P18 -> P7 -> P15 -> P24 -> P14 -> P11 -> P28 -> P20 -> P16 -> P17 -> P21 -> P29 -> P19 -> P9 -> P8 -> P4 -> P13 -> P27 -> P12 -> P30 -> P25 -> P22 -> P6,61.736
