seed,method,completed_task_num,total_path_length,total_inspection_time,high_priority_avg_response_time,priority_weighted_completion_time,high_priority_top5_rate,algorithm_runtime_ms,priority_response_efficiency,task_sequence
11,DRF-RH-NoHybridPool,20,217.0,461.6666666666667,68.66666666666666,175.6090999609304,80.0,71.11456902930513,0.3686635944700461,P3->P20->P13->P2->P10->P7->P4->P9->P6->P19->P8->P18->P11->P17->P12->P5->P14->P1->P15->P16
11,DRF-RH-NoDynamicRiskField,20,217.0,461.6666666666667,68.66666666666666,175.6090999609304,80.0,78.57014803448692,0.3686635944700461,P3->P20->P13->P2->P10->P7->P4->P9->P6->P19->P8->P18->P11->P17->P12->P5->P14->P1->P15->P16
12,DRF-RH-Full,20,210.0,449.99999999999994,86.48148148148148,142.58188425813003,100.0,80.17805899726227,0.47619047619047616,P7->P19->P16->P14->P18->P12->P6->P20->P4->P13->P9->P5->P2->P3->P1->P8->P17->P15->P10->P11
12,DRF-RH-Horizon1,20,208.0,446.6666666666667,95.74074074074073,145.78604988911795,100.0,31.07579698553309,0.4807692307692308,P7->P19->P16->P14->P18->P12->P6->P10->P17->P8->P20->P4->P13->P9->P5->P2->P3->P1->P15->P11
12,DRF-RH-BaseScoreOnly,20,452.0,853.3333333333333,315.5555555555555,383.03275067054847,80.0,80.331920995377,0.17699115044247787,P18->P16->P6->P19->P20->P7->P5->P4->P3->P13->P12->P10->P14->P2->P9->P15->P17->P1->P8->P11
12,DRF-RH-NoPathTimePenalty,20,250.0,516.6666666666667,111.4814814814815,162.85241870475778,100.0,80.0153769669123,0.4,P19->P16->P14->P18->P12->P6->P20->P4->P13->P5->P2->P7->P3->P17->P1->P15->P10->P8->P9->P11
12,DRF-RH-NoPriorityCompletion,20,240.0,500.0,142.96296296296296,186.47062025963666,100.0,82.07611896796152,0.4166666666666667,P19->P16->P18->P12->P6->P20->P4->P5->P13->P9->P2->P14->P7->P3->P1->P8->P17->P15->P10->P11
12,DRF-RH-NoDeadlinePenalty,20,210.0,449.99999999999994,86.48148148148148,142.58188425813003,100.0,79.27759498124942,0.47619047619047616,P7->P19->P16->P14->P18->P12->P6->P20->P4->P13->P9->P5->P2->P3->P1->P8->P17->P15->P10->P11
12,DRF-RH-NoTopKBonus,20,196.0,426.66666666666663,112.03703703703702,147.4030839659738,100.0,78.17067101132125,0.5102040816326531,P7->P19->P16->P14->P18->P12->P6->P10->P20->P4->P9->P5->P2->P3->P1->P8->P17->P15->P13->P11
12,DRF-RH-NoHybridPool,20,218.0,463.3333333333333,107.22222222222223,157.0239629482001,100.0,72.04094395274296,0.45871559633027525,P7->P19->P16->P18->P12->P6->P20->P4->P13->P5->P9->P2->P14->P3->P1->P8->P17->P15->P10->P11
12,DRF-RH-NoDynamicRiskField,20,210.0,449.99999999999994,86.48148148148148,142.58188425813003,100.0,77.52591604366899,0.47619047619047616,P7->P19->P16->P14->P18->P12->P6->P20->P4->P13->P9->P5->P2->P3->P1->P8->P17->P15->P10->P11
13,DRF-RH-Full,20,221.0,468.33333333333326,155.33333333333331,220.1049274152056,40.0,96.53449000325054,0.18099547511312217,P10->P11->P9->P3->P14->P6->P7->P18->P2->P5->P12->P4->P17->P19->P1->P15->P16->P8->P13->P20
13,DRF-RH-Horizon1,20,230.0,483.3333333333333,167.33333333333331,185.70435495181556,20.0,47.10613697534427,0.08695652173913043,P13->P8->P10->P11->P9->P2->P5->P12->P4->P19->P3->P7->P6->P14->P18->P15->P1->P16->P20->P17
13,DRF-RH-BaseScoreOnly,20,482.0,903.3333333333334,211.66666666666669,386.3693411291627,80.0,93.25928398175165,0.16597510373443983,P4->P7->P9->P3->P11->P12->P2->P18->P13->P10->P14->P20->P8->P5->P6->P15->P16->P19->P1->P17
13,DRF-RH-NoPathTimePenalty,20,279.0,565.0,129.33333333333331,233.40784058201484,80.0,96.12297400599346,0.2867383512544803,P11->P9->P7->P3->P4->P12->P2->P5->P10->P8->P13->P20->P15->P18->P6->P14->P1->P16->P17->P19
13,DRF-RH-NoPriorityCompletion,20,250.0,516.6666666666667,167.33333333333334,243.4089833086595,80.0,99.30370998336002,0.32,P11->P9->P4->P3->P7->P18->P15->P10->P13->P8->P20->P16->P5->P12->P2->P19->P17->P14->P6->P1
13,DRF-RH-NoDeadlinePenalty,20,221.0,468.33333333333326,155.33333333333331,220.1049274152056,40.0,97.66949701588601,0.18099547511312217,P10->P11->P9->P3->P14->P6->P7->P18->P2->P5->P12->P4->P17->P19->P1->P15->P16->P8->P13->P20
13,DRF-RH-NoTopKBonus,20,194.0,423.3333333333333,155.66666666666666,177.6673609932863,20.0,95.93168797437102,0.10309278350515463,P8->P10->P11->P9->P18->P7->P6->P14->P3->P19->P4->P17->P12->P2->P5->P16->P13->P20->P15->P1
13,DRF-RH-NoHybridPool,20,221.0,468.33333333333326,155.33333333333331,220.1049274152056,40.0,91.61893697455525,0.18099547511312217,P10->P11->P9->P3->P14->P6->P7->P18->P2->P5->P12->P4->P17->P19->P1->P15->P16->P8->P13->P20
13,DRF-RH-NoDynamicRiskField,20,221.0,468.33333333333326,155.33333333333331,220.1049274152056,40.0,98.56310801114887,0.18099547511312217,P10->P11->P9->P3->P14->P6->P7->P18->P2->P5->P12->P4->P17->P19->P1->P15->P16->P8->P13->P20
14,DRF-RH-Full,20,283.0,571.6666666666667,132.5,203.6631592028864,60.0,87.5416460330598,0.21201413427561838,P11->P12->P14->P19->P17->P15->P10->P16->P13->P6->P4->P5->P20->P3->P7->P8->P18->P9->P2->P1
14,DRF-RH-Horizon1,20,241.0,501.6666666666667,88.05555555555556,182.62640800409903,100.0,34.058766963426024,0.4149377593360996,P11->P20->P15->P14->P19->P12->P17->P6->P13->P16->P10->P9->P18->P7->P3->P2->P5->P4->P1->P8
14,DRF-RH-BaseScoreOnly,20,469.0,881.6666666666666,176.94444444444443,338.703178492731,80.0,83.87799595948309,0.17057569296375266,P19->P14->P15->P12->P16->P17->P11->P9->P10->P4->P20->P6->P7->P13->P5->P18->P2->P3->P8->P1
14,DRF-RH-NoPathTimePenalty,20,305.0,608.3333333333334,117.77777777777779,216.7621793410748,80.0,86.77995397010818,0.26229508196721313,P11->P15->P12->P14->P19->P17->P10->P16->P9->P20->P5->P4->P6->P13->P7->P3->P2->P8->P18->P1
14,DRF-RH-NoPriorityCompletion,20,283.0,571.6666666666666,140.27777777777777,221.8728388964778,60.0,86.0220609465614,0.21201413427561838,P15->P14->P12->P17->P19->P16->P10->P9->P11->P20->P5->P4->P6->P13->P18->P8->P7->P3->P2->P1
14,DRF-RH-NoDeadlinePenalty,20,283.0,571.6666666666667,132.5,203.6631592028864,60.0,87.6032059895806,0.21201413427561838,P11->P12->P14->P19->P17->P15->P10->P16->P13->P6->P4->P5->P20->P3->P7->P8->P18->P9->P2->P1
14,DRF-RH-NoTopKBonus,20,257.0,528.3333333333334,140.00000000000003,208.7823633275323,60.0,86.6407000576146,0.23346303501945526,P11->P12->P14->P19->P17->P15->P4->P6->P16->P10->P9->P18->P7->P3->P20->P2->P5->P13->P1->P8
14,DRF-RH-NoHybridPool,20,239.0,498.3333333333333,127.5,204.14962713533328,80.0,80.17646399093792,0.33472803347280333,P11->P15->P14->P19->P12->P17->P6->P16->P10->P9->P18->P7->P3->P2->P20->P5->P4->P13->P1->P8
14,DRF-RH-NoDynamicRiskField,20,283.0,571.6666666666667,132.5,203.6631592028864,60.0,88.1210399675183,0.21201413427561838,P11->P12->P14->P19->P17->P15->P10->P16->P13->P6->P4->P5->P20->P3->P7->P8->P18->P9->P2->P1
15,DRF-RH-Full,20,250.0,516.6666666666667,103.75000000000001,205.94181772408294,60.0,83.60104996245354,0.24,P20->P4->P13->P19->P8->P17->P6->P7->P16->P14->P1->P3->P15->P5->P10->P18->P2->P11->P12->P9
15,DRF-RH-Horizon1,20,205.0,441.66666666666674,161.66666666666669,183.01300963407076,60.0,31.648448028136045,0.2926829268292683,P16->P20->P4->P13->P8->P17->P19->P6->P7->P11->P2->P10->P18->P12->P3->P15->P5->P9->P1->P14
15,DRF-RH-BaseScoreOnly,20,426.0,809.9999999999999,110.83333333333336,271.7058025984326,60.0,77.29774102335796,0.14084507042253522,P20->P13->P4->P6->P19->P16->P14->P8->P10->P7->P1->P17->P15->P18->P3->P12->P2->P5->P11->P9
15,DRF-RH-NoPathTimePenalty,20,288.0,580.0,117.91666666666667,222.83399497109625,60.0,79.6458279946819,0.20833333333333334,P20->P4->P6->P19->P13->P10->P16->P14->P1->P7->P17->P8->P3->P15->P12->P18->P2->P11->P5->P9
15,DRF-RH-NoPriorityCompletion,20,262.0,536.6666666666666,108.75000000000001,223.09165840688195,60.0,82.12466898839921,0.22900763358778625,P13->P4->P20->P6->P16->P14->P7->P19->P17->P8->P3->P15->P5->P10->P18->P12->P2->P11->P1->P9
15,DRF-RH-NoDeadlinePenalty,20,250.0,516.6666666666667,103.75000000000001,205.94181772408294,60.0,81.43685001414269,0.24,P20->P4->P13->P19->P8->P17->P6->P7->P16->P14->P1->P3->P15->P5->P10->P18->P2->P11->P12->P9
15,DRF-RH-NoTopKBonus,20,209.0,448.33333333333337,160.83333333333334,183.74747855374008,60.0,81.59739401889965,0.28708133971291866,P16->P6->P20->P4->P13->P19->P17->P8->P3->P12->P7->P2->P18->P10->P5->P15->P9->P1->P14->P11
15,DRF-RH-NoHybridPool,20,250.0,516.6666666666667,103.75000000000001,205.94181772408294,60.0,75.87233203230426,0.24,P20->P4->P13->P19->P8->P17->P6->P7->P16->P14->P1->P3->P15->P5->P10->P18->P2->P11->P12->P9
15,DRF-RH-NoDynamicRiskField,20,250.0,516.6666666666667,103.75000000000001,205.94181772408294,60.0,81.40864595770836,0.24,P20->P4->P13->P19->P8->P17->P6->P7->P16->P14->P1->P3->P15->P5->P10->P18->P2->P11->P12->P9
16,DRF-RH-Full,20,201.0,435.00000000000006,125.00000000000001,207.65951046379567,0.0,84.9687930312939,0.0,P16->P15->P18->P12->P19->P4->P11->P3->P20->P9->P14->P5->P2->P1->P7->P8->P17->P6->P13->P10
16,DRF-RH-Horizon1,20,215.0,458.33333333333337,128.33333333333334,212.5787939188315,0.0,33.02171599352732,0.0,P6->P16->P15->P18->P12->P4->P19->P11->P14->P20->P9->P3->P5->P1->P2->P7->P8->P17->P13->P10
16,DRF-RH-BaseScoreOnly,20,473.0,888.3333333333334,70.0,409.2565045350701,20.0,80.50497097428888,0.042283298097251586,P4->P15->P19->P16->P18->P20->P9->P12->P11->P17->P3->P13->P7->P10->P1->P8->P5->P14->P2->P6
16,DRF-RH-NoPathTimePenalty,20,289.0,581.6666666666666,78.33333333333334,274.3789259046377,20.0,82.46403298107907,0.06920415224913495,P19->P4->P18->P15->P16->P12->P20->P9->P3->P11->P1->P7->P17->P8->P5->P14->P10->P13->P6->P2
16,DRF-RH-NoPriorityCompletion,20,231.0,485.00000000000006,120.00000000000001,221.09773403878694,20.0,84.08314699772745,0.08658008658008658,P16->P15->P18->P19->P4->P11->P12->P3->P20->P9->P5->P1->P2->P10->P13->P6->P17->P8->P7->P14
16,DRF-RH-NoDeadlinePenalty,20,201.0,435.00000000000006,125.00000000000001,207.65951046379567,0.0,85.15128801809624,0.0,P16->P15->P18->P12->P19->P4->P11->P3->P20->P9->P14->P5->P2->P1->P7->P8->P17->P6->P13->P10
16,DRF-RH-NoTopKBonus,20,201.0,435.00000000000006,125.00000000000001,207.65951046379567,0.0,84.81042098719627,0.0,P16->P15->P18->P12->P19->P4->P11->P3->P20->P9->P14->P5->P2->P1->P7->P8->P17->P6->P13->P10
16,DRF-RH-NoHybridPool,20,201.0,435.00000000000006,125.00000000000001,207.65951046379567,0.0,76.16318599320948,0.0,P16->P15->P18->P12->P19->P4->P11->P3->P20->P9->P14->P5->P2->P1->P7->P8->P17->P6->P13->P10
16,DRF-RH-NoDynamicRiskField,20,201.0,435.00000000000006,125.00000000000001,207.65951046379567,0.0,83.1635560025461,0.0,P16->P15->P18->P12->P19->P4->P11->P3->P20->P9->P14->P5->P2->P1->P7->P8->P17->P6->P13->P10
17,DRF-RH-Full,20,187.0,411.66666666666674,278.33333333333337,198.80570493981924,0.0,73.89671000419185,0.0,P10->P12->P2->P16->P20->P9->P5->P11->P8->P4->P17->P18->P1->P14->P3->P6->P13->P7->P19->P15
17,DRF-RH-Horizon1,20,168.0,380.0,288.3333333333333,185.5835089098376,0.0,29.88229796756059,0.0,P5->P11->P8->P4->P10->P9->P20->P2->P12->P16->P14->P1->P17->P18->P15->P19->P3->P6->P13->P7
17,DRF-RH-BaseScoreOnly,20,389.0,748.3333333333334,251.6666666666667,330.42729253742425,0.0,75.50870504928753,0.0,P12->P2->P5->P11->P10->P18->P20->P17->P16->P4->P1->P8->P9->P14->P3->P13->P6->P7->P19->P15
17,DRF-RH-NoPathTimePenalty,20,223.0,471.6666666666668,176.66666666666669,192.91969451165664,0.0,76.02123799733818,0.0,P5->P10->P12->P2->P16->P20->P18->P17->P1->P4->P8->P11->P3->P14->P6->P9->P13->P7->P19->P15
17,DRF-RH-NoPriorityCompletion,20,202.0,436.6666666666667,170.0,186.61978664519432,0.0,76.95428695296869,0.0,P5->P10->P2->P20->P16->P12->P18->P17->P1->P14->P3->P11->P8->P4->P9->P6->P19->P15->P13->P7
17,DRF-RH-NoDeadlinePenalty,20,187.0,411.66666666666674,278.33333333333337,198.80570493981924,0.0,73.75903695356101,0.0,P10->P12->P2->P16->P20->P9->P5->P11->P8->P4->P17->P18->P1->P14->P3->P6->P13->P7->P19->P15
17,DRF-RH-NoTopKBonus,20,187.0,411.66666666666674,278.33333333333337,198.80570493981924,0.0,72.99759599845856,0.0,P10->P12->P2->P16->P20->P9->P5->P11->P8->P4->P17->P18->P1->P14->P3->P6->P13->P7->P19->P15
17,DRF-RH-NoHybridPool,20,187.0,411.66666666666674,278.33333333333337,198.80570493981924,0.0,68.2416629861109,0.0,P10->P12->P2->P16->P20->P9->P5->P11->P8->P4->P17->P18->P1->P14->P3->P6->P13->P7->P19->P15
17,DRF-RH-NoDynamicRiskField,20,187.0,411.66666666666674,278.33333333333337,198.80570493981924,0.0,71.9597460119985,0.0,P10->P12->P2->P16->P20->P9->P5->P11->P8->P4->P17->P18->P1->P14->P3->P6->P13->P7->P19->P15
18,DRF-RH-Full,20,261.0,535.0,168.33333333333334,216.56595359258154,40.0,96.66445601033047,0.1532567049808429,P18->P7->P16->P5->P19->P3->P1->P14->P6->P12->P20->P2->P10->P4->P17->P13->P15->P11->P8->P9
18,DRF-RH-Horizon1,20,251.0,518.3333333333334,237.7777777777778,209.01507743633937,20.0,45.58683099457994,0.0796812749003984,P18->P12->P6->P14->P7->P16->P5->P1->P3->P15->P19->P10->P11->P20->P8->P9->P2->P13->P4->P17
18,DRF-RH-BaseScoreOnly,20,489.0,915.0,116.1111111111111,371.9928113947572,60.0,92.8332670009695,0.12269938650306748,P7->P16->P18->P4->P5->P3->P14->P19->P1->P6->P15->P20->P12->P17->P2->P10->P9->P13->P11->P8
18,DRF-RH-NoPathTimePenalty,20,287.0,578.3333333333334,110.55555555555556,232.22104447206974,40.0,92.18114003306255,0.13937282229965156,P18->P7->P16->P5->P3->P4->P17->P14->P6->P12->P20->P1->P19->P15->P10->P2->P11->P8->P9->P13
18,DRF-RH-NoPriorityCompletion,20,283.0,571.6666666666667,112.22222222222223,239.2997305257576,40.0,96.08928998932242,0.1413427561837456,P18->P7->P16->P5->P1->P3->P4->P14->P6->P12->P20->P2->P10->P19->P15->P11->P8->P9->P13->P17
18,DRF-RH-NoDeadlinePenalty,20,261.0,535.0,168.33333333333334,216.56595359258154,40.0,96.25324502121657,0.1532567049808429,P18->P7->P16->P5->P19->P3->P1->P14->P6->P12->P20->P2->P10->P4->P17->P13->P15->P11->P8->P9
18,DRF-RH-NoTopKBonus,20,261.0,535.0,168.33333333333334,216.56595359258154,40.0,94.25811801338568,0.1532567049808429,P18->P7->P16->P5->P19->P3->P1->P14->P6->P12->P20->P2->P10->P4->P17->P13->P15->P11->P8->P9
18,DRF-RH-NoHybridPool,20,261.0,535.0,168.33333333333334,216.56595359258154,40.0,88.36478099692613,0.1532567049808429,P18->P7->P16->P5->P19->P3->P1->P14->P6->P12->P20->P2->P10->P4->P17->P13->P15->P11->P8->P9
18,DRF-RH-NoDynamicRiskField,20,261.0,535.0,168.33333333333334,216.56595359258154,40.0,95.28160898480564,0.1532567049808429,P18->P7->P16->P5->P19->P3->P1->P14->P6->P12->P20->P2->P10->P4->P17->P13->P15->P11->P8->P9
19,DRF-RH-Full,20,215.0,458.33333333333337,104.0,191.00455101193293,80.0,83.56797101441771,0.37209302325581395,P4->P18->P16->P11->P20->P10->P3->P2->P14->P17->P15->P6->P13->P12->P8->P9->P19->P7->P5->P1
19,DRF-RH-Horizon1,20,208.0,446.66666666666674,68.33333333333334,185.83885247220667,80.0,33.910645986907184,0.38461538461538464,P4->P18->P16->P11->P20->P8->P12->P10->P13->P2->P17->P15->P3->P14->P5->P1->P6->P7->P19->P9
19,DRF-RH-BaseScoreOnly,20,446.0,843.3333333333334,208.66666666666669,361.95370926478813,60.0,80.53129201289266,0.13452914798206278,P20->P16->P4->P2->P11->P10->P3->P8->P15->P18->P7->P6->P17->P5->P12->P14->P1->P19->P13->P9
19,DRF-RH-NoPathTimePenalty,20,231.0,484.99999999999994,68.33333333333334,184.9986687565294,80.0,83.14269699621946,0.3463203463203463,P4->P18->P16->P11->P20->P8->P10->P3->P2->P6->P15->P17->P5->P14->P7->P19->P9->P12->P13->P1
19,DRF-RH-NoPriorityCompletion,20,235.0,491.66666666666663,75.66666666666667,188.42502501475877,60.0,84.24098900286481,0.2553191489361702,P4->P18->P16->P11->P10->P20->P8->P2->P3->P17->P15->P5->P14->P7->P6->P13->P1->P12->P9->P19
19,DRF-RH-NoDeadlinePenalty,20,215.0,458.33333333333337,104.0,191.00455101193293,80.0,83.88261904474348,0.37209302325581395,P4->P18->P16->P11->P20->P10->P3->P2->P14->P17->P15->P6->P13->P12->P8->P9->P19->P7->P5->P1
19,DRF-RH-NoTopKBonus,20,229.0,481.6666666666667,110.33333333333334,188.42263635601603,80.0,83.65155599312857,0.34934497816593885,P4->P18->P16->P11->P20->P10->P3->P2->P14->P17->P15->P5->P6->P13->P12->P8->P9->P19->P7->P1
19,DRF-RH-NoHybridPool,20,219.0,465.00000000000006,107.00000000000003,182.85637866451768,80.0,74.0783879882656,0.365296803652968,P4->P18->P16->P10->P20->P11->P2->P14->P3->P5->P17->P15->P6->P13->P12->P8->P9->P19->P7->P1
19,DRF-RH-NoDynamicRiskField,20,215.0,458.33333333333337,104.0,191.00455101193293,80.0,80.71186195593327,0.37209302325581395,P4->P18->P16->P11->P20->P10->P3->P2->P14->P17->P15->P6->P13->P12->P8->P9->P19->P7->P5->P1
20,DRF-RH-Full,20,181.0,401.66666666666663,99.33333333333334,159.22992852238457,60.0,75.40670805610716,0.3314917127071823,P17->P19->P15->P9->P7->P1->P20->P2->P11->P5->P3->P13->P18->P4->P12->P16->P10->P6->P14->P8
20,DRF-RH-Horizon1,20,184.0,406.6666666666667,112.33333333333334,166.16045301526214,60.0,30.998601054307073,0.32608695652173914,P17->P19->P15->P9->P7->P10->P18->P12->P13->P11->P20->P2->P1->P14->P6->P16->P4->P8->P3->P5
20,DRF-RH-BaseScoreOnly,20,345.0,675.0,157.99999999999997,277.5163419541175,60.0,75.79269399866462,0.17391304347826086,P17->P20->P15->P19->P9->P11->P1->P2->P7->P18->P5->P13->P14->P4->P12->P6->P8->P3->P10->P16
20,DRF-RH-NoPathTimePenalty,20,241.0,501.6666666666667,94.33333333333333,166.76365357772957,60.0,75.18443599110469,0.24896265560165975,P17->P19->P15->P7->P1->P20->P2->P11->P5->P18->P13->P14->P9->P4->P12->P8->P6->P3->P10->P16
20,DRF-RH-NoPriorityCompletion,20,225.0,475.0,117.0,199.4708953853078,60.0,77.08614197326824,0.26666666666666666,P17->P15->P19->P20->P2->P11->P1->P9->P7->P18->P12->P13->P5->P3->P14->P6->P10->P4->P16->P8
20,DRF-RH-NoDeadlinePenalty,20,181.0,401.66666666666663,99.33333333333334,159.22992852238457,60.0,76.04528800584376,0.3314917127071823,P17->P19->P15->P9->P7->P1->P20->P2->P11->P5->P3->P13->P18->P4->P12->P16->P10->P6->P14->P8
20,DRF-RH-NoTopKBonus,20,181.0,401.66666666666663,99.33333333333334,159.22992852238457,60.0,80.10616799583659,0.3314917127071823,P17->P19->P15->P9->P7->P1->P20->P2->P11->P5->P3->P13->P18->P4->P12->P16->P10->P6->P14->P8
20,DRF-RH-NoHybridPool,20,181.0,401.66666666666663,99.33333333333334,159.22992852238457,60.0,70.93958498444408,0.3314917127071823,P17->P19->P15->P9->P7->P1->P20->P2->P11->P5->P3->P13->P18->P4->P12->P16->P10->P6->P14->P8
20,DRF-RH-NoDynamicRiskField,20,181.0,401.66666666666663,99.33333333333334,159.22992852238457,60.0,73.28125898493454,0.3314917127071823,P17->P19->P15->P9->P7->P1->P20->P2->P11->P5->P3->P13->P18->P4->P12->P16->P10->P6->P14->P8
21,DRF-RH-Full,20,243.0,505.00000000000006,133.33333333333334,194.92020451387674,60.0,79.12919600494206,0.24691358024691357,P12->P8->P10->P15->P11->P7->P5->P13->P20->P4->P2->P1->P9->P18->P16->P14->P3->P17->P6->P19
21,DRF-RH-Horizon1,20,219.0,465.00000000000006,144.44444444444446,178.6757848829632,40.0,30.921976955141872,0.182648401826484,P12->P8->P10->P15->P2->P7->P5->P13->P3->P17->P6->P20->P4->P11->P9->P1->P18->P16->P14->P19
21,DRF-RH-BaseScoreOnly,20,396.0,760.0,152.5,269.97372897363226,80.0,76.34518202394247,0.20202020202020202,P8->P12->P11->P7->P5->P20->P15->P13->P10->P18->P2->P4->P1->P9->P14->P19->P3->P17->P16->P6
21,DRF-RH-NoPathTimePenalty,20,268.0,546.6666666666667,130.00000000000003,197.4938919854416,60.0,77.78913201764226,0.22388059701492538,P12->P8->P15->P11->P7->P5->P13->P20->P4->P2->P10->P18->P16->P14->P3->P1->P9->P19->P17->P6
21,DRF-RH-NoPriorityCompletion,20,245.0,508.33333333333337,135.83333333333337,210.13130430613154,60.0,77.92861800407991,0.24489795918367346,P12->P11->P8->P15->P7->P20->P13->P5->P10->P2->P1->P18->P16->P14->P3->P17->P6->P4->P19->P9
21,DRF-RH-NoDeadlinePenalty,20,243.0,505.00000000000006,133.33333333333334,194.92020451387674,60.0,80.12990100542083,0.24691358024691357,P12->P8->P10->P15->P11->P7->P5->P13->P20->P4->P2->P1->P9->P18->P16->P14->P3->P17->P6->P19
21,DRF-RH-NoTopKBonus,20,222.0,470.0,144.72222222222226,186.6482391688389,60.0,78.80232599563897,0.2702702702702703,P12->P8->P10->P15->P11->P7->P5->P13->P14->P2->P1->P9->P19->P20->P4->P18->P16->P3->P17->P6
21,DRF-RH-NoHybridPool,20,243.0,505.00000000000006,133.33333333333334,194.92020451387674,60.0,70.36240602610633,0.24691358024691357,P12->P8->P10->P15->P11->P7->P5->P13->P20->P4->P2->P1->P9->P18->P16->P14->P3->P17->P6->P19
21,DRF-RH-NoDynamicRiskField,20,243.0,505.00000000000006,133.33333333333334,194.92020451387674,60.0,77.30829896172509,0.24691358024691357,P12->P8->P10->P15->P11->P7->P5->P13->P20->P4->P2->P1->P9->P18->P16->P14->P3->P17->P6->P19
22,DRF-RH-Full,20,243.0,504.99999999999994,123.33333333333334,187.34018891657834,60.0,83.79783999407664,0.24691358024691357,P6->P2->P9->P7->P13->P16->P15->P5->P10->P1->P14->P12->P11->P18->P3->P8->P4->P19->P17->P20
22,DRF-RH-Horizon1,20,219.0,464.99999999999994,170.0,189.92978387910748,40.0,33.146355010103434,0.182648401826484,P14->P20->P6->P2->P9->P7->P3->P18->P13->P16->P4->P15->P10->P5->P1->P17->P19->P11->P12->P8
22,DRF-RH-BaseScoreOnly,20,401.0,768.3333333333335,181.66666666666669,313.16309746322753,80.0,83.41727301012725,0.19950124688279303,P2->P10->P13->P6->P9->P14->P15->P16->P18->P7->P1->P17->P5->P8->P3->P12->P11->P19->P4->P20
22,DRF-RH-NoPathTimePenalty,20,313.0,621.6666666666666,150.83333333333334,229.5273782526885,40.0,86.09236998017877,0.12779552715654952,P6->P2->P18->P13->P15->P10->P14->P7->P9->P3->P16->P17->P5->P1->P12->P11->P19->P8->P4->P20
22,DRF-RH-NoPriorityCompletion,20,261.0,534.9999999999999,127.50000000000001,210.5900676655995,60.0,87.6983100315556,0.22988505747126436,P2->P6->P9->P13->P15->P1->P10->P5->P14->P18->P7->P3->P8->P16->P17->P19->P4->P11->P12->P20
22,DRF-RH-NoDeadlinePenalty,20,243.0,504.99999999999994,123.33333333333334,187.34018891657834,60.0,83.90444598626345,0.24691358024691357,P6->P2->P9->P7->P13->P16->P15->P5->P10->P1->P14->P12->P11->P18->P3->P8->P4->P19->P17->P20
22,DRF-RH-NoTopKBonus,20,253.0,521.6666666666667,173.33333333333337,196.85589804435529,40.0,87.21622999291867,0.15810276679841898,P6->P2->P7->P16->P13->P15->P5->P10->P1->P14->P12->P11->P18->P9->P3->P8->P4->P19->P17->P20
22,DRF-RH-NoHybridPool,20,255.0,525.0,119.58333333333334,191.36011961581394,60.0,76.16691995644942,0.23529411764705882,P6->P2->P9->P7->P13->P15->P5->P10->P1->P17->P16->P18->P14->P12->P11->P3->P8->P4->P19->P20
22,DRF-RH-NoDynamicRiskField,20,243.0,504.99999999999994,123.33333333333334,187.34018891657834,60.0,83.52153899613768,0.24691358024691357,P6->P2->P9->P7->P13->P16->P15->P5->P10->P1->P14->P12->P11->P18->P3->P8->P4->P19->P17->P20
23,DRF-RH-Full,20,235.0,491.66666666666674,136.45833333333334,181.99372764210838,80.0,81.93814702099189,0.3404255319148936,P15->P19->P1->P13->P12->P4->P20->P10->P5->P9->P8->P11->P6->P18->P14->P17->P3->P2->P7->P16
23,DRF-RH-Horizon1,20,206.0,443.33333333333337,148.33333333333331,196.26569498717498,80.0,31.890294048935175,0.3883495145631068,P15->P2->P19->P13->P12->P4->P20->P16->P10->P5->P9->P1->P8->P18->P6->P11->P14->P17->P3->P7
23,DRF-RH-BaseScoreOnly,20,445.0,841.6666666666666,191.45833333333331,321.2462661798795,100.0,77.86558702355251,0.2247191011235955,P13->P12->P4->P19->P8->P15->P1->P5->P20->P18->P10->P6->P11->P17->P7->P9->P2->P14->P16->P3
23,DRF-RH-NoPathTimePenalty,20,265.0,541.6666666666667,137.70833333333334,199.90260037406566,80.0,80.8831580216065,0.3018867924528302,P15->P12->P13->P1->P19->P8->P5->P4->P20->P18->P6->P11->P9->P10->P14->P17->P2->P3->P7->P16
23,DRF-RH-NoPriorityCompletion,20,291.0,585.0000000000001,171.87500000000003,238.5021609462838,80.0,81.04299998376518,0.27491408934707906,P19->P8->P13->P12->P1->P4->P20->P5->P10->P15->P18->P6->P11->P9->P14->P17->P3->P2->P7->P16
23,DRF-RH-NoDeadlinePenalty,20,235.0,491.66666666666674,136.45833333333334,181.99372764210838,80.0,80.97227499820292,0.3404255319148936,P15->P19->P1->P13->P12->P4->P20->P10->P5->P9->P8->P11->P6->P18->P14->P17->P3->P2->P7->P16
23,DRF-RH-NoTopKBonus,20,237.0,495.00000000000006,136.45833333333334,178.42662321564478,80.0,79.62220598710701,0.33755274261603374,P15->P19->P1->P12->P13->P5->P10->P4->P20->P18->P6->P11->P8->P9->P14->P17->P3->P2->P7->P16
23,DRF-RH-NoHybridPool,20,255.0,525.0,136.875,189.5841613659956,80.0,73.58739798655733,0.3137254901960784,P15->P19->P1->P13->P12->P5->P20->P4->P18->P6->P11->P8->P14->P9->P10->P17->P3->P2->P7->P16
