map_type,seed,method,completed_task_num,total_path_length,total_inspection_time,high_priority_avg_response_time,priority_weighted_completion_time,high_priority_top5_rate,algorithm_runtime_ms,task_sequence
room_corridor,13,TSP-2opt,20,259.0,531.6666666666666,221.66666666666669,269.9034687501974,20.0,61.08138500712812,P18->P8->P11->P16->P4->P19->P6->P10->P14->P15->P2->P3->P9->P13->P17->P12->P5->P1->P20->P7
room_corridor,13,DRF-RH-Full,20,383.0,738.3333333333333,200.41666666666666,305.85688542005875,60.0,117.46909603243694,P15->P16->P9->P13->P3->P19->P4->P1->P7->P20->P8->P18->P6->P10->P14->P2->P17->P12->P5->P11
room_corridor,13,DRF-RH-Light,20,331.0,651.6666666666666,187.08333333333337,284.4716565070029,60.0,85.66769899334759,P15->P16->P9->P13->P3->P10->P6->P19->P4->P1->P20->P7->P18->P8->P11->P2->P17->P12->P5->P14
room_corridor,14,AStarOnly,20,216.0,460.0,237.66666666666669,206.31767035940706,20.0,59.30773797444999,P17->P4->P10->P2->P1->P9->P11->P20->P15->P5->P6->P14->P12->P19->P7->P8->P13->P3->P16->P18
room_corridor,14,Proposed-Balanced,20,301.0,601.6666666666667,230.0,234.8547383514317,40.0,59.022447967436165,P5->P15->P17->P1->P2->P11->P9->P20->P10->P4->P14->P7->P8->P19->P3->P16->P18->P12->P6->P13
room_corridor,14,RH-Proposed-v2,20,347.0,678.3333333333334,182.33333333333334,228.45897079088607,40.0,1259.8251140443608,P17->P5->P11->P1->P2->P9->P14->P7->P8->P19->P3->P16->P18->P15->P4->P10->P20->P6->P12->P13
room_corridor,14,Priority-Greedy,20,441.0,835.0000000000001,178.66666666666669,295.7226620898481,80.0,61.64626299869269,P5->P17->P1->P14->P7->P8->P3->P2->P11->P9->P4->P20->P10->P15->P19->P13->P18->P16->P12->P6
room_corridor,14,TSP-2opt,20,206.0,443.3333333333333,231.00000000000006,199.89735326090076,20.0,70.55103598395362,P17->P4->P9->P2->P1->P10->P20->P11->P15->P5->P14->P6->P12->P19->P7->P13->P8->P3->P16->P18
room_corridor,14,DRF-RH-Full,20,339.0,665.0000000000001,201.0,226.984382638531,40.0,145.73584601748735,P17->P5->P11->P1->P2->P9->P7->P8->P19->P3->P16->P18->P14->P6->P4->P10->P20->P15->P12->P13
room_corridor,14,DRF-RH-Light,20,343.0,671.6666666666667,210.33333333333334,211.0609694526371,20.0,112.10227204719558,P17->P1->P2->P9->P11->P4->P5->P7->P8->P19->P3->P16->P18->P14->P6->P15->P20->P10->P12->P13
room_corridor,15,AStarOnly,20,252.0,520.0,212.4074074074074,222.92967964076445,40.0,51.254838006570935,P6->P19->P16->P13->P11->P4->P14->P12->P1->P15->P18->P10->P9->P3->P17->P8->P7->P2->P5->P20
room_corridor,15,Proposed-Balanced,20,351.0,685.0000000000001,357.2222222222223,321.29809157405765,40.0,43.85334701510146,P10->P15->P9->P18->P1->P12->P8->P7->P17->P20->P5->P3->P6->P11->P14->P4->P16->P13->P19->P2
room_corridor,15,RH-Proposed-v2,20,304.0,606.6666666666665,203.70370370370372,235.55378917969327,60.0,964.2103730002418,P6->P10->P18->P9->P15->P3->P12->P17->P14->P4->P11->P16->P13->P19->P1->P7->P2->P8->P20->P5
room_corridor,15,Priority-Greedy,20,414.0,790.0,243.33333333333334,293.2170331365216,60.0,43.332861037924886,P10->P9->P3->P18->P15->P6->P14->P4->P11->P17->P12->P20->P5->P8->P7->P13->P16->P1->P2->P19
room_corridor,15,TSP-2opt,20,232.0,486.6666666666667,243.5185185185185,247.11924463717534,40.0,53.70398500235751,P6->P19->P16->P13->P11->P4->P14->P2->P7->P8->P12->P1->P3->P15->P18->P10->P9->P17->P5->P20
room_corridor,15,DRF-RH-Full,20,304.0,606.6666666666665,202.22222222222223,230.3337502716011,60.0,108.73791400808841,P6->P12->P10->P18->P15->P3->P9->P17->P14->P4->P11->P16->P13->P19->P1->P7->P2->P8->P20->P5
room_corridor,15,DRF-RH-Light,20,304.0,606.6666666666666,218.14814814814815,235.9488933836028,60.0,78.17996095400304,P14->P4->P11->P12->P10->P18->P15->P3->P9->P1->P17->P6->P19->P16->P13->P8->P7->P2->P20->P5
room_corridor,16,AStarOnly,20,234.0,490.0000000000001,158.33333333333334,201.69391220026776,20.0,39.74834602558985,P4->P6->P15->P14->P7->P9->P18->P20->P16->P8->P10->P13->P17->P12->P5->P11->P1->P3->P2->P19
room_corridor,16,Proposed-Balanced,20,312.0,620.0000000000001,293.3333333333334,290.19581925210576,20.0,38.365314016118646,P12->P11->P1->P3->P13->P8->P16->P20->P18->P10->P9->P7->P14->P15->P4->P6->P2->P19->P17->P5
room_corridor,16,RH-Proposed-v2,20,324.0,640.0,75.00000000000001,197.4569536981158,40.0,881.9235029513948,P14->P9->P18->P8->P16->P20->P13->P7->P12->P1->P11->P3->P15->P4->P6->P19->P2->P10->P17->P5
room_corridor,16,Priority-Greedy,20,300.0,600.0000000000001,77.22222222222221,211.06529553270283,60.0,39.035644964315,P13->P14->P9->P8->P16->P20->P18->P7->P15->P4->P6->P19->P2->P11->P1->P3->P12->P5->P17->P10
room_corridor,16,TSP-2opt,20,230.0,483.3333333333334,166.11111111111111,221.2943470553663,20.0,44.09576999023557,P4->P6->P15->P14->P17->P13->P10->P8->P16->P20->P18->P9->P7->P12->P5->P1->P11->P3->P19->P2
room_corridor,16,DRF-RH-Full,20,358.0,696.6666666666666,75.00000000000001,213.13956888734333,40.0,95.61456402298063,P14->P9->P18->P8->P16->P20->P13->P7->P11->P1->P12->P15->P4->P6->P19->P2->P10->P3->P5->P17
room_corridor,16,DRF-RH-Light,20,324.0,640.0,78.8888888888889,196.70272825414824,40.0,68.82908701663837,P14->P9->P18->P20->P16->P8->P7->P13->P12->P1->P11->P3->P15->P4->P6->P19->P2->P10->P17->P5
room_corridor,17,AStarOnly,20,189.0,415.00000000000006,150.0,219.6244114368949,20.0,32.481119967997074,P17->P18->P20->P10->P2->P19->P9->P1->P5->P8->P15->P16->P12->P3->P14->P11->P6->P7->P4->P13
room_corridor,17,Proposed-Balanced,20,264.0,540.0,318.3333333333333,254.8472958374489,20.0,34.24307401292026,P11->P14->P10->P15->P3->P12->P16->P2->P19->P5->P9->P1->P8->P6->P4->P7->P13->P17->P18->P20
room_corridor,17,RH-Proposed-v2,20,281.0,568.3333333333334,133.33333333333334,194.56147814998667,20.0,794.9825230170973,P17->P10->P15->P14->P11->P6->P4->P7->P16->P3->P2->P9->P19->P5->P1->P8->P20->P18->P12->P13
room_corridor,17,Priority-Greedy,20,338.0,663.3333333333334,120.83333333333336,220.01651231381163,20.0,35.41315300390124,P17->P10->P14->P6->P4->P15->P3->P16->P2->P19->P5->P11->P13->P7->P20->P18->P9->P1->P8->P12
room_corridor,17,TSP-2opt,20,179.0,398.33333333333337,131.66666666666669,210.42402054905773,20.0,37.38762601278722,P17->P18->P20->P10->P2->P9->P19->P5->P1->P8->P15->P3->P12->P16->P14->P11->P6->P7->P4->P13
room_corridor,17,DRF-RH-Full,20,281.0,568.3333333333334,133.33333333333334,194.56147814998667,20.0,87.72330603096634,P17->P10->P15->P14->P11->P6->P4->P7->P16->P3->P2->P9->P19->P5->P1->P8->P20->P18->P12->P13
room_corridor,17,DRF-RH-Light,20,293.0,588.3333333333334,140.0,203.6186313974623,20.0,68.26638896018267,P17->P10->P15->P14->P6->P11->P4->P7->P16->P3->P2->P19->P9->P5->P1->P8->P20->P18->P12->P13
room_corridor,18,AStarOnly,20,229.0,481.6666666666668,240.83333333333337,238.0386115918727,0.0,45.02422397490591,P9->P6->P18->P3->P12->P13->P14->P1->P10->P20->P11->P19->P15->P2->P17->P7->P16->P5->P8->P4
room_corridor,18,Proposed-Balanced,20,268.0,546.6666666666667,245.00000000000003,270.0160202810395,0.0,45.85582599975169,P14->P13->P9->P18->P6->P3->P10->P1->P4->P20->P2->P17->P19->P7->P15->P11->P8->P5->P16->P12
room_corridor,18,RH-Proposed-v2,20,247.0,511.66666666666674,81.66666666666667,248.76853128326357,40.0,893.9568350324407,P10->P11->P19->P2->P17->P7->P15->P5->P8->P16->P20->P13->P14->P12->P3->P18->P6->P9->P1->P4
room_corridor,18,Priority-Greedy,20,415.0,791.6666666666666,76.66666666666667,347.1623042415069,40.0,45.45730899553746,P10->P2->P19->P8->P11->P20->P17->P14->P13->P12->P18->P1->P5->P16->P7->P15->P9->P3->P6->P4
room_corridor,18,TSP-2opt,20,213.0,455.00000000000006,290.83333333333337,244.96898811919988,0.0,51.99277400970459,P14->P13->P9->P6->P18->P3->P12->P10->P1->P20->P11->P5->P8->P16->P7->P17->P2->P15->P19->P4
room_corridor,18,DRF-RH-Full,20,312.0,619.9999999999999,81.66666666666667,268.46955833898994,40.0,105.58682901319116,P10->P11->P19->P2->P17->P7->P15->P20->P13->P14->P12->P3->P18->P9->P1->P16->P8->P5->P4->P6
room_corridor,18,DRF-RH-Light,20,243.0,505.0000000000001,70.83333333333334,233.35626398788992,40.0,79.27876099711284,P10->P19->P2->P17->P7->P15->P11->P5->P8->P16->P20->P1->P13->P14->P12->P3->P18->P6->P9->P4
room_corridor,19,AStarOnly,20,273.0,555.0,184.0,250.49063975141596,40.0,41.81138798594475,P14->P11->P17->P16->P10->P5->P2->P12->P19->P18->P3->P20->P9->P13->P6->P8->P15->P1->P7->P4
room_corridor,19,Proposed-Balanced,20,307.0,611.6666666666666,237.66666666666666,289.7099768043443,40.0,42.21513099037111,P10->P11->P14->P17->P16->P5->P2->P12->P19->P18->P20->P3->P8->P15->P1->P7->P13->P6->P9->P4
room_corridor,19,RH-Proposed-v2,20,357.0,695.0,229.33333333333334,267.84990564940983,40.0,957.5329639483243,P2->P5->P8->P15->P7->P1->P10->P19->P18->P3->P11->P17->P16->P4->P6->P13->P9->P12->P14->P20
room_corridor,19,Priority-Greedy,20,426.0,810.0000000000001,184.0,302.62270935880804,40.0,42.597172025125474,P5->P2->P8->P15->P7->P17->P11->P4->P19->P18->P3->P10->P6->P13->P1->P12->P20->P9->P14->P16
room_corridor,19,TSP-2opt,20,225.0,474.99999999999994,171.0,254.2210599912278,60.0,47.40340600255877,P4->P16->P17->P11->P14->P10->P19->P20->P3->P18->P12->P2->P5->P9->P13->P6->P8->P15->P1->P7
room_corridor,19,DRF-RH-Full,20,359.0,698.3333333333333,172.33333333333334,251.23055472414407,60.0,102.7169399894774,P11->P2->P5->P8->P15->P7->P1->P19->P18->P3->P10->P4->P17->P16->P6->P13->P9->P12->P14->P20
room_corridor,19,DRF-RH-Light,20,317.0,628.3333333333334,179.00000000000003,256.2155151189788,60.0,80.46342997113243,P11->P5->P2->P8->P15->P7->P1->P10->P19->P18->P3->P20->P4->P17->P16->P14->P6->P13->P9->P12
bottleneck,0,AStarOnly,20,246.0,510.0,165.83333333333334,233.0563628495459,20.0,73.69974302127957,P20->P19->P18->P1->P6->P7->P13->P4->P10->P15->P8->P16->P17->P14->P9->P12->P5->P3->P11->P2
bottleneck,0,Proposed-Balanced,20,349.0,681.6666666666666,230.41666666666666,277.24433227139406,60.0,70.8028880180791,P19->P15->P4->P10->P13->P7->P12->P16->P8->P17->P3->P11->P2->P5->P14->P1->P6->P20->P18->P9
bottleneck,0,RH-Proposed-v2,20,347.0,678.3333333333333,96.66666666666667,229.67608586494313,60.0,1628.3827740116976,P19->P15->P10->P4->P13->P9->P6->P17->P16->P8->P3->P2->P11->P14->P7->P12->P20->P1->P18->P5
bottleneck,0,Priority-Greedy,20,393.0,755.0000000000001,192.50000000000003,283.9284756524231,40.0,70.1298380154185,P15->P10->P4->P3->P2->P19->P17->P16->P9->P13->P12->P7->P6->P14->P8->P11->P5->P1->P20->P18
bottleneck,0,TSP-2opt,20,208.0,446.6666666666667,156.25,236.54725334835413,20.0,88.0998499924317,P20->P19->P18->P1->P6->P9->P12->P7->P13->P4->P10->P15->P14->P17->P16->P8->P11->P5->P3->P2
bottleneck,0,DRF-RH-Full,20,307.0,611.6666666666666,164.16666666666666,246.7353058535988,60.0,151.72711899504066,P19->P6->P15->P10->P4->P3->P2->P11->P8->P16->P17->P14->P7->P13->P12->P9->P20->P1->P18->P5
bottleneck,0,DRF-RH-Light,20,339.0,665.0,209.16666666666669,280.71218667627835,40.0,119.86931698629633,P15->P10->P4->P3->P2->P11->P17->P16->P19->P14->P6->P9->P12->P13->P7->P20->P1->P18->P8->P5
bottleneck,1,AStarOnly,20,215.0,458.33333333333337,225.83333333333334,225.64038958273062,0.0,71.3211569818668,P4->P2->P8->P10->P5->P3->P17->P12->P1->P9->P14->P19->P16->P18->P7->P15->P11->P13->P20->P6
bottleneck,1,Proposed-Balanced,20,290.0,583.3333333333334,80.41666666666667,220.61651226856094,60.0,71.29898300627246,P9->P1->P17->P14->P16->P7->P15->P11->P20->P19->P6->P3->P12->P10->P2->P5->P8->P4->P18->P13
bottleneck,1,RH-Proposed-v2,20,294.0,589.9999999999999,74.16666666666667,210.131478952658,60.0,1474.0547590190545,P9->P1->P17->P14->P16->P15->P7->P10->P5->P2->P8->P3->P12->P19->P20->P13->P11->P18->P6->P4
bottleneck,1,Priority-Greedy,20,388.0,746.6666666666667,117.9166666666667,273.84878479934605,60.0,71.28311897395179,P9->P17->P15->P16->P7->P14->P1->P3->P5->P2->P10->P11->P19->P20->P13->P6->P12->P8->P4->P18
bottleneck,1,TSP-2opt,20,185.0,408.33333333333337,106.25000000000003,180.52859173219716,60.0,78.59882700722665,P3->P9->P1->P12->P17->P14->P19->P20->P13->P11->P15->P7->P18->P16->P6->P10->P8->P4->P2->P5
bottleneck,1,DRF-RH-Full,20,294.0,589.9999999999999,74.16666666666667,208.83741210170257,60.0,149.36994801973924,P9->P1->P17->P14->P16->P15->P11->P7->P10->P2->P5->P8->P3->P12->P19->P20->P13->P6->P18->P4
bottleneck,1,DRF-RH-Light,20,284.0,573.3333333333333,81.66666666666667,212.09066565447495,60.0,121.94198201177642,P9->P1->P17->P14->P16->P7->P18->P15->P11->P10->P8->P2->P5->P3->P12->P19->P20->P13->P6->P4
bottleneck,2,AStarOnly,20,270.0,550.0000000000001,101.66666666666667,259.62483483931226,40.0,80.23236197186634,P8->P3->P4->P13->P19->P6->P17->P1->P9->P2->P20->P10->P18->P16->P11->P15->P12->P7->P5->P14
bottleneck,2,Proposed-Balanced,20,380.0,733.3333333333334,203.8888888888889,284.9180226424808,20.0,82.58273202227429,P8->P5->P7->P6->P17->P1->P20->P2->P18->P10->P11->P16->P15->P13->P19->P12->P9->P4->P3->P14
bottleneck,2,RH-Proposed-v2,20,323.0,638.3333333333334,67.77777777777779,258.8591651402701,60.0,1830.8182479813695,P8->P13->P19->P6->P1->P20->P2->P16->P11->P15->P12->P17->P7->P5->P14->P18->P10->P9->P4->P3
bottleneck,2,Priority-Greedy,20,373.0,721.6666666666667,80.00000000000001,298.5270202400116,60.0,81.14238298730925,P8->P13->P6->P20->P1->P18->P15->P12->P11->P19->P7->P5->P14->P17->P10->P2->P16->P9->P4->P3
bottleneck,2,TSP-2opt,20,240.0,499.99999999999994,135.55555555555554,251.09899303096353,40.0,96.59155900590122,P8->P3->P4->P13->P7->P5->P14->P17->P6->P19->P1->P18->P10->P20->P2->P9->P16->P11->P12->P15
bottleneck,2,DRF-RH-Full,20,325.0,641.6666666666666,66.11111111111111,264.64620807551324,60.0,175.37305201403797,P8->P13->P6->P1->P20->P2->P16->P11->P12->P15->P19->P17->P7->P5->P14->P18->P10->P9->P4->P3
bottleneck,2,DRF-RH-Light,20,331.0,651.6666666666666,66.11111111111111,265.83521609434615,60.0,149.7333719744347,P8->P13->P6->P1->P20->P2->P11->P12->P15->P19->P17->P7->P14->P5->P18->P10->P9->P16->P4->P3
bottleneck,3,AStarOnly,20,196.0,426.6666666666667,143.66666666666669,190.08127188169996,40.0,93.82382495095953,P4->P20->P12->P1->P11->P7->P17->P16->P6->P2->P3->P15->P8->P18->P9->P14->P19->P5->P10->P13
bottleneck,3,Proposed-Balanced,20,328.0,646.6666666666666,201.33333333333334,278.6877290592726,60.0,93.62768603023142,P1->P17->P16->P2->P14->P19->P18->P8->P15->P9->P13->P10->P5->P6->P12->P11->P4->P20->P7->P3
bottleneck,3,RH-Proposed-v2,20,334.0,656.6666666666669,112.33333333333334,217.4981974977251,80.0,1941.2999920314178,P1->P12->P17->P16->P2->P14->P9->P19->P18->P8->P15->P3->P11->P4->P7->P6->P13->P10->P5->P20
bottleneck,3,Priority-Greedy,20,487.0,911.6666666666666,211.33333333333334,337.17173215031744,60.0,92.4065820290707,P1->P2->P17->P16->P11->P12->P14->P19->P18->P8->P15->P3->P4->P9->P10->P13->P6->P7->P20->P5
bottleneck,3,TSP-2opt,20,188.0,413.3333333333334,159.00000000000006,190.32064346895987,40.0,97.88664197549224,P4->P1->P11->P12->P20->P7->P17->P16->P6->P2->P13->P10->P5->P19->P9->P14->P18->P8->P15->P3
bottleneck,3,DRF-RH-Full,20,291.0,585.0,114.33333333333334,212.32750755986189,80.0,182.07813595654443,P1->P12->P17->P16->P2->P14->P9->P19->P10->P13->P15->P8->P18->P3->P11->P4->P20->P7->P6->P5
bottleneck,3,DRF-RH-Light,20,291.0,585.0,114.33333333333334,212.32750755986189,80.0,151.44729596795514,P1->P12->P17->P16->P2->P14->P9->P19->P10->P13->P15->P8->P18->P3->P11->P4->P20->P7->P6->P5
bottleneck,4,AStarOnly,20,228.0,479.99999999999994,225.5,218.7852001942499,60.0,81.15863899001852,P17->P16->P13->P8->P12->P5->P19->P18->P3->P15->P7->P4->P10->P2->P11->P6->P1->P14->P20->P9
bottleneck,4,Proposed-Balanced,20,337.0,661.6666666666667,235.83333333333334,262.97964165727336,80.0,83.71075702598318,P16->P13->P8->P7->P11->P10->P4->P14->P20->P6->P3->P15->P18->P17->P19->P5->P2->P12->P9->P1
bottleneck,4,RH-Proposed-v2,20,348.0,680.0000000000001,205.00000000000006,250.48558808678462,80.0,1799.6317519573495,P16->P13->P8->P11->P7->P6->P14->P20->P10->P3->P15->P18->P17->P19->P12->P2->P4->P1->P9->P5
bottleneck,4,Priority-Greedy,20,400.0,766.6666666666667,254.66666666666669,305.5459820534755,80.0,82.25780801149085,P13->P8->P16->P11->P7->P14->P20->P3->P15->P18->P12->P10->P6->P1->P4->P2->P17->P19->P5->P9
bottleneck,4,TSP-2opt,20,225.0,475.0,235.33333333333331,226.0641861272475,60.0,88.95424398360774,P17->P16->P13->P8->P12->P5->P19->P18->P3->P15->P11->P7->P4->P10->P2->P9->P1->P6->P14->P20
bottleneck,4,DRF-RH-Full,20,308.0,613.3333333333334,183.66666666666669,224.69105930917635,60.0,167.58002003189176,P16->P13->P12->P8->P2->P11->P7->P6->P14->P20->P10->P18->P3->P15->P4->P1->P9->P17->P19->P5
bottleneck,4,DRF-RH-Light,20,306.0,610.0,191.83333333333334,221.2894110481281,60.0,137.6516559976153,P16->P13->P12->P8->P2->P10->P7->P11->P6->P14->P20->P1->P18->P3->P15->P17->P19->P5->P4->P9
bottleneck,5,AStarOnly,20,262.0,536.6666666666666,313.88888888888886,243.23882864858527,0.0,85.19242500187829,P1->P10->P3->P9->P15->P8->P2->P16->P19->P11->P4->P7->P20->P13->P14->P12->P18->P17->P5->P6
bottleneck,5,Proposed-Balanced,20,385.0,741.6666666666667,224.44444444444449,242.28992440028742,20.0,84.5448620384559,P15->P9->P10->P3->P16->P7->P4->P11->P14->P13->P17->P18->P5->P12->P1->P2->P8->P19->P6->P20
bottleneck,5,RH-Proposed-v2,20,356.0,693.3333333333334,138.88888888888889,251.24887246200083,40.0,1913.4861860075034,P1->P16->P11->P7->P4->P14->P12->P5->P9->P15->P10->P3->P18->P13->P17->P20->P19->P8->P2->P6
bottleneck,5,Priority-Greedy,20,485.0,908.3333333333331,210.0,332.3951725071739,40.0,83.03308003814891,P7->P4->P11->P14->P5->P15->P9->P16->P10->P1->P12->P13->P17->P20->P19->P3->P6->P2->P8->P18
bottleneck,5,TSP-2opt,20,242.0,503.33333333333337,305.00000000000006,243.34585165093407,0.0,97.42461703717709,P1->P10->P15->P9->P3->P2->P8->P16->P19->P11->P20->P7->P4->P17->P13->P14->P12->P18->P5->P6
bottleneck,5,DRF-RH-Full,20,326.0,643.3333333333335,200.55555555555557,232.28527845562058,20.0,169.50247099157423,P1->P10->P15->P9->P16->P11->P7->P4->P14->P12->P5->P18->P13->P17->P20->P19->P8->P2->P3->P6
bottleneck,5,DRF-RH-Light,20,396.0,759.9999999999999,269.4444444444444,253.87831562348697,0.0,142.14649196946993,P10->P15->P9->P11->P4->P7->P13->P14->P12->P5->P16->P2->P3->P1->P8->P19->P18->P17->P20->P6
bottleneck,6,AStarOnly,20,252.0,520.0,146.25000000000003,198.5636998419148,60.0,76.86763402307406,P13->P12->P19->P17->P4->P7->P14->P10->P5->P3->P18->P1->P15->P8->P20->P2->P11->P9->P6->P16
bottleneck,6,Proposed-Balanced,20,335.0,658.3333333333334,146.875,214.91066082773452,80.0,78.37779802503064,P13->P19->P17->P3->P12->P10->P7->P14->P15->P2->P11->P6->P18->P1->P9->P20->P16->P4->P5->P8
bottleneck,6,RH-Proposed-v2,20,287.0,578.3333333333334,145.83333333333331,185.99271594481252,80.0,1856.317060010042,P13->P19->P10->P14->P4->P17->P15->P1->P18->P6->P9->P2->P11->P20->P7->P12->P3->P5->P16->P8
bottleneck,6,Priority-Greedy,20,417.0,795.0000000000001,158.125,251.46885595013535,100.0,76.07994397403672,P19->P14->P13->P3->P10->P17->P2->P6->P15->P1->P18->P11->P16->P7->P4->P12->P5->P9->P20->P8
bottleneck,6,TSP-2opt,20,200.0,433.33333333333337,162.91666666666669,201.5121461280604,60.0,83.26273696729913,P13->P12->P3->P5->P10->P14->P4->P17->P19->P7->P16->P8->P15->P1->P18->P6->P9->P11->P2->P20
bottleneck,6,DRF-RH-Full,20,267.0,544.9999999999999,125.83333333333333,185.04111357928963,80.0,152.86334697157145,P13->P19->P10->P14->P4->P17->P3->P12->P15->P1->P18->P6->P9->P2->P11->P20->P8->P16->P7->P5
bottleneck,6,DRF-RH-Light,20,291.0,584.9999999999999,110.83333333333333,184.54578273548964,80.0,118.68304299423471,P13->P19->P17->P4->P14->P10->P3->P12->P1->P15->P20->P2->P11->P9->P6->P18->P5->P7->P16->P8
bottleneck,7,AStarOnly,20,209.0,448.33333333333326,157.33333333333331,178.26474297258704,40.0,47.713392006698996,P17->P20->P18->P3->P9->P2->P5->P15->P14->P16->P4->P11->P12->P7->P1->P19->P13->P10->P6->P8
bottleneck,7,Proposed-Balanced,20,271.0,551.6666666666666,181.00000000000003,222.58508413663014,40.0,47.84318699967116,P20->P17->P18->P15->P5->P2->P9->P3->P4->P16->P8->P19->P7->P1->P12->P11->P13->P14->P10->P6
bottleneck,7,RH-Proposed-v2,20,272.0,553.3333333333334,93.66666666666666,195.83110554515582,80.0,932.7609300380573,P17->P20->P4->P11->P19->P7->P5->P15->P9->P3->P18->P6->P2->P8->P16->P12->P1->P13->P14->P10
bottleneck,7,Priority-Greedy,20,364.0,706.6666666666665,166.66666666666669,305.45757663015274,80.0,48.79624699242413,P20->P19->P11->P4->P7->P17->P9->P15->P5->P2->P6->P3->P8->P16->P13->P1->P12->P14->P18->P10
bottleneck,7,TSP-2opt,20,177.0,395.00000000000006,154.00000000000003,190.25393916789412,40.0,63.14451800426468,P17->P20->P18->P3->P9->P8->P16->P4->P11->P12->P1->P13->P19->P7->P14->P15->P5->P2->P10->P6
bottleneck,7,DRF-RH-Full,20,274.0,556.6666666666666,93.66666666666666,200.04038388883055,80.0,110.37998599931598,P17->P20->P4->P11->P19->P7->P15->P9->P3->P18->P6->P2->P5->P8->P16->P12->P1->P13->P14->P10
bottleneck,7,DRF-RH-Light,20,268.0,546.6666666666667,91.66666666666666,188.05669674674306,80.0,91.90110996132717,P17->P20->P4->P11->P7->P19->P1->P15->P9->P3->P18->P6->P5->P2->P8->P16->P14->P12->P13->P10
bottleneck,8,AStarOnly,20,240.0,500.0,195.83333333333334,217.65160780467372,20.0,67.86969100357965,P20->P11->P16->P13->P14->P17->P9->P18->P6->P2->P4->P19->P8->P15->P3->P5->P12->P10->P1->P7
bottleneck,8,Proposed-Balanced,20,265.0,541.6666666666669,184.44444444444446,234.96425667529982,60.0,67.75910401483998,P11->P16->P13->P17->P9->P18->P14->P6->P8->P2->P10->P12->P4->P5->P15->P3->P19->P20->P7->P1
bottleneck,8,RH-Proposed-v2,20,265.0,541.6666666666666,145.83333333333334,220.01685551809933,80.0,1467.158814019058,P11->P9->P17->P5->P8->P4->P2->P6->P18->P16->P13->P20->P7->P1->P14->P12->P10->P19->P15->P3
bottleneck,8,Priority-Greedy,20,400.0,766.6666666666666,181.38888888888889,311.41619236258,80.0,68.098290998023,P17->P8->P2->P9->P11->P13->P16->P5->P6->P1->P20->P7->P18->P4->P10->P12->P19->P15->P3->P14
bottleneck,8,TSP-2opt,20,194.0,423.3333333333334,196.3888888888889,205.65850609900102,40.0,80.78857098007575,P20->P13->P16->P11->P9->P17->P14->P18->P6->P12->P10->P2->P4->P19->P8->P15->P3->P5->P1->P7
bottleneck,8,DRF-RH-Full,20,271.0,551.6666666666666,154.72222222222223,225.7600210085221,60.0,146.86218200949952,P11->P9->P17->P2->P4->P8->P5->P6->P12->P10->P14->P18->P16->P13->P20->P7->P1->P15->P3->P19
bottleneck,8,DRF-RH-Light,20,265.0,541.6666666666666,155.55555555555557,223.69935683673722,80.0,114.31785800959915,P11->P9->P17->P5->P8->P4->P2->P6->P12->P10->P14->P18->P16->P13->P20->P7->P1->P15->P3->P19
bottleneck,9,AStarOnly,20,223.0,471.66666666666674,148.33333333333331,202.41730257322033,60.0,83.46179994987324,P13->P15->P11->P8->P2->P5->P18->P17->P10->P7->P4->P20->P14->P9->P16->P1->P12->P19->P6->P3
bottleneck,9,Proposed-Balanced,20,307.0,611.6666666666666,82.66666666666666,232.218907257247,100.0,81.53191895689815,P8->P11->P15->P9->P14->P16->P19->P1->P12->P6->P3->P4->P7->P2->P5->P18->P10->P17->P13->P20
bottleneck,9,RH-Proposed-v2,20,313.0,621.6666666666667,122.66666666666667,230.6100976243744,80.0,1629.4988559675403,P15->P8->P14->P9->P16->P19->P1->P6->P3->P7->P11->P13->P2->P5->P18->P10->P17->P4->P20->P12
bottleneck,9,Priority-Greedy,20,417.0,795.0,135.33333333333331,262.38047140985407,80.0,81.86662703519687,P15->P8->P9->P14->P16->P19->P1->P3->P11->P13->P5->P2->P18->P7->P4->P6->P12->P17->P10->P20
bottleneck,9,TSP-2opt,20,211.0,451.6666666666667,109.0,182.25690268260723,60.0,89.60189501522109,P13->P15->P11->P8->P2->P18->P10->P17->P5->P14->P9->P16->P1->P19->P12->P6->P3->P4->P7->P20
bottleneck,9,DRF-RH-Full,20,321.0,635.0,122.66666666666667,228.9001140795307,80.0,162.86700300406665,P15->P8->P14->P9->P16->P1->P19->P6->P3->P7->P11->P13->P2->P5->P4->P20->P18->P10->P17->P12
bottleneck,9,DRF-RH-Light,20,259.0,531.6666666666666,128.33333333333331,202.1872446500311,80.0,128.13501298660412,P15->P13->P8->P14->P9->P16->P1->P19->P12->P6->P3->P7->P11->P2->P5->P18->P10->P17->P4->P20
bottleneck,10,AStarOnly,20,257.0,528.3333333333333,271.66666666666663,263.95450714285073,40.0,80.10850596474484,P9->P20->P14->P3->P13->P1->P4->P6->P5->P16->P17->P18->P8->P2->P12->P7->P11->P10->P15->P19
bottleneck,10,Proposed-Balanced,20,347.0,678.3333333333334,268.125,285.0811473302206,40.0,75.63396502519026,P6->P5->P7->P10->P11->P19->P3->P13->P1->P18->P8->P2->P12->P16->P17->P15->P4->P14->P20->P9
