seed,method,completed_task_num,total_path_length,total_inspection_time,high_priority_avg_response_time,priority_weighted_completion_time,high_priority_top5_rate,algorithm_runtime_ms,path_redundancy_ratio,priority_response_efficiency,task_sequence
10,DRF-RH-Light,19,205.0,436.6666666666667,104.0,176.41075655585942,80.0,77.29766902048141,1.6942148760330578,0.3902439024390244,P8->P7->P11->P16->P19->P20->P2->P4->P14->P12->P3->P13->P5->P10->P9->P17->P18->P1->P15
11,NNF,20,144.0,339.99999999999994,98.0,158.18475898572288,60.0,30.178543995134532,1.0140845070422535,0.4166666666666667,P14->P3->P20->P13->P5->P2->P18->P8->P10->P7->P15->P4->P1->P6->P9->P16->P19->P11->P17->P12
11,AStarOnly,20,142.0,336.66666666666663,98.0,157.68439698677588,60.0,30.612023954745382,1.0,0.4225352112676056,P14->P3->P20->P13->P5->P2->P18->P8->P10->P7->P15->P4->P1->P9->P6->P16->P19->P11->P17->P12
11,Proposed-Balanced,20,229.0,481.6666666666666,92.33333333333333,196.9836154332584,80.0,31.286760000512004,1.6126760563380282,0.34934497816593885,P3->P13->P2->P20->P17->P19->P9->P6->P7->P4->P10->P15->P8->P18->P5->P12->P11->P16->P1->P14
11,RH-Proposed-v2,20,217.0,461.6666666666667,68.66666666666666,175.6090999609304,80.0,617.5483189872466,1.528169014084507,0.3686635944700461,P3->P20->P13->P2->P10->P7->P4->P9->P6->P19->P8->P18->P11->P17->P12->P5->P14->P1->P15->P16
11,Priority-Greedy,20,255.0,525.0,82.66666666666667,203.196535840995,80.0,30.88405297603458,1.795774647887324,0.3137254901960784,P3->P13->P20->P2->P6->P9->P4->P10->P7->P19->P17->P18->P8->P15->P1->P14->P5->P12->P11->P16
11,Deadline-Greedy,20,255.0,525.0,92.33333333333334,209.66848075136116,80.0,31.067576026543975,1.795774647887324,0.3137254901960784,P3->P13->P20->P2->P17->P6->P9->P10->P7->P4->P19->P18->P8->P15->P1->P14->P5->P12->P11->P16
11,TSP-2opt,20,140.0,333.33333333333326,99.33333333333334,157.80720253632947,60.0,34.47151998989284,0.9859154929577465,0.42857142857142855,P14->P3->P20->P13->P5->P2->P18->P8->P10->P7->P1->P4->P15->P9->P6->P16->P19->P11->P17->P12
11,DRF-RH-Full,20,217.0,461.6666666666667,68.66666666666666,175.6090999609304,80.0,81.60296699497849,1.528169014084507,0.3686635944700461,P3->P20->P13->P2->P10->P7->P4->P9->P6->P19->P8->P18->P11->P17->P12->P5->P14->P1->P15->P16
11,DRF-RH-Light,20,221.0,468.3333333333333,73.33333333333334,176.24405537101637,80.0,56.73012899933383,1.556338028169014,0.36199095022624433,P3->P20->P2->P13->P10->P7->P4->P15->P9->P6->P8->P18->P19->P11->P17->P12->P5->P14->P1->P16
12,NNF,20,159.0,365.0,167.59259259259258,172.40938025889596,60.0,40.46431899769232,0.9695121951219512,0.37735849056603776,P7->P19->P3->P1->P18->P17->P12->P15->P6->P10->P20->P4->P11->P13->P9->P5->P2->P14->P16->P8
12,AStarOnly,20,164.0,373.33333333333337,122.40740740740742,155.8081251560957,80.0,30.260155035648495,1.0,0.4878048780487805,P7->P19->P3->P16->P14->P8->P18->P17->P12->P15->P6->P10->P20->P4->P11->P13->P9->P5->P2->P1
12,Proposed-Balanced,20,230.0,483.33333333333337,175.00000000000003,190.2279343346183,80.0,32.73867699317634,1.4024390243902438,0.34782608695652173,P19->P7->P3->P16->P18->P12->P17->P20->P5->P4->P9->P2->P14->P6->P10->P15->P8->P1->P11->P13
12,RH-Proposed-v2,20,218.0,463.3333333333333,110.0,154.2146183160675,80.0,617.2828900162131,1.329268292682927,0.3669724770642202,P7->P19->P16->P18->P17->P12->P6->P20->P4->P13->P5->P9->P2->P14->P3->P1->P8->P15->P10->P11
12,Priority-Greedy,20,299.0,598.3333333333334,179.62962962962962,227.86082902070814,100.0,29.21799896284938,1.8231707317073171,0.33444816053511706,P16->P18->P6->P19->P7->P3->P12->P20->P4->P13->P5->P2->P14->P17->P10->P15->P1->P9->P11->P8
12,Deadline-Greedy,20,272.0,553.3333333333333,149.62962962962962,204.63607365576837,100.0,30.002674960996956,1.6585365853658536,0.36764705882352944,P16->P18->P6->P12->P19->P7->P3->P14->P20->P4->P13->P5->P2->P9->P10->P17->P1->P15->P8->P11
12,TSP-2opt,20,155.0,358.3333333333333,154.44444444444446,166.43355432985962,80.0,48.02916198968887,0.9451219512195121,0.5161290322580645,P7->P19->P3->P16->P14->P2->P5->P9->P13->P11->P4->P20->P10->P6->P15->P12->P17->P18->P1->P8
12,DRF-RH-Full,20,210.0,449.99999999999994,86.48148148148148,142.58188425813003,100.0,80.76917997095734,1.2804878048780488,0.47619047619047616,P7->P19->P16->P14->P18->P12->P6->P20->P4->P13->P9->P5->P2->P3->P1->P8->P17->P15->P10->P11
12,DRF-RH-Light,20,206.0,443.33333333333326,109.25925925925925,152.19561455552602,100.0,56.343329953961074,1.2560975609756098,0.4854368932038835,P7->P19->P16->P18->P12->P6->P10->P20->P4->P13->P9->P5->P2->P14->P3->P1->P8->P17->P15->P11
13,NNF,20,191.0,418.33333333333337,220.66666666666666,179.22182577023804,20.0,38.29961596056819,1.0,0.10471204188481675,P8->P13->P10->P16->P11->P9->P18->P1->P6->P14->P3->P19->P4->P17->P12->P2->P5->P15->P7->P20
13,AStarOnly,20,191.0,418.33333333333337,223.0,179.83596181026167,20.0,38.4521369705908,1.0,0.10471204188481675,P8->P13->P10->P16->P11->P9->P18->P1->P6->P14->P3->P19->P4->P17->P12->P5->P2->P15->P7->P20
13,Proposed-Balanced,20,213.0,455.0,170.66666666666669,193.43717074690133,20.0,37.87901101168245,1.1151832460732984,0.09389671361502347,P8->P13->P10->P11->P9->P18->P6->P7->P3->P4->P12->P5->P2->P17->P19->P14->P1->P15->P16->P20
13,RH-Proposed-v2,20,225.0,475.00000000000006,177.33333333333334,183.8118105222405,20.0,762.551445979625,1.1780104712041886,0.08888888888888889,P8->P13->P10->P11->P9->P3->P14->P6->P7->P18->P4->P17->P12->P2->P5->P16->P20->P15->P1->P19
13,Priority-Greedy,20,306.0,610.0000000000001,176.66666666666669,291.1325520824067,80.0,36.89067799132317,1.6020942408376964,0.26143790849673204,P4->P3->P7->P9->P11->P12->P2->P5->P10->P8->P13->P20->P18->P14->P6->P15->P16->P1->P19->P17
13,Deadline-Greedy,20,296.0,593.3333333333334,153.0,272.82011091542347,80.0,37.19884599559009,1.549738219895288,0.2702702702702703,P7->P4->P3->P9->P11->P2->P12->P5->P10->P8->P13->P20->P18->P14->P6->P15->P16->P1->P19->P17
13,TSP-2opt,20,153.0,355.0,180.66666666666666,166.78884361578244,20.0,61.05916702654213,0.8010471204188482,0.13071895424836602,P13->P8->P10->P16->P11->P9->P2->P5->P12->P17->P4->P19->P3->P14->P6->P7->P1->P18->P15->P20
13,DRF-RH-Full,20,221.0,468.33333333333326,155.33333333333331,220.1049274152056,40.0,99.27161398809403,1.1570680628272252,0.18099547511312217,P10->P11->P9->P3->P14->P6->P7->P18->P2->P5->P12->P4->P17->P19->P1->P15->P16->P8->P13->P20
13,DRF-RH-Light,20,246.0,510.0,163.33333333333331,188.16913029185017,20.0,66.81170995580032,1.287958115183246,0.08130081300813008,P13->P8->P10->P11->P9->P18->P7->P14->P3->P19->P4->P12->P2->P5->P15->P6->P1->P20->P16->P17
14,NNF,20,197.0,428.33333333333337,210.55555555555557,195.41763361254834,20.0,33.9127280167304,1.0,0.10152284263959391,P2->P11->P3->P7->P18->P9->P10->P14->P12->P19->P17->P6->P13->P1->P16->P15->P4->P5->P20->P8
14,AStarOnly,20,197.0,428.33333333333337,210.55555555555557,195.41763361254834,20.0,33.66350498981774,1.0,0.10152284263959391,P2->P11->P3->P7->P18->P9->P10->P14->P12->P19->P17->P6->P13->P1->P16->P15->P4->P5->P20->P8
14,Proposed-Balanced,20,229.0,481.6666666666666,139.7222222222222,204.75391668502434,80.0,31.995144032407552,1.1624365482233503,0.34934497816593885,P11->P20->P15->P17->P19->P14->P10->P12->P9->P18->P8->P7->P3->P2->P4->P5->P6->P13->P1->P16
14,RH-Proposed-v2,20,247.0,511.6666666666667,144.44444444444446,196.91395601414234,60.0,728.0121769872494,1.2538071065989849,0.242914979757085,P11->P14->P12->P19->P17->P15->P4->P6->P13->P16->P10->P9->P18->P7->P3->P2->P20->P5->P1->P8
14,Priority-Greedy,20,317.0,628.3333333333333,140.2777777777778,250.7816409032274,60.0,33.79302698886022,1.6091370558375635,0.1892744479495268,P15->P19->P14->P12->P17->P16->P10->P11->P20->P4->P5->P9->P7->P3->P2->P18->P8->P13->P6->P1
14,Deadline-Greedy,20,291.0,585.0,147.22222222222226,238.4376452855716,60.0,33.99180498672649,1.4771573604060915,0.20618556701030927,P15->P19->P14->P12->P17->P10->P16->P9->P11->P20->P4->P5->P2->P7->P3->P18->P8->P13->P6->P1
14,TSP-2opt,20,177.0,395.00000000000006,185.0,194.59849167185644,40.0,56.281038967426866,0.8984771573604061,0.22598870056497175,P2->P20->P5->P4->P15->P17->P6->P13->P1->P16->P19->P12->P14->P10->P9->P18->P11->P3->P7->P8
14,DRF-RH-Full,20,283.0,571.6666666666667,132.5,203.6631592028864,60.0,88.51219300413504,1.4365482233502538,0.21201413427561838,P11->P12->P14->P19->P17->P15->P10->P16->P13->P6->P4->P5->P20->P3->P7->P8->P18->P9->P2->P1
14,DRF-RH-Light,20,275.0,558.3333333333334,138.88888888888889,215.23683488217242,60.0,60.24324003374204,1.3959390862944163,0.21818181818181817,P11->P14->P12->P19->P17->P15->P10->P16->P13->P6->P9->P18->P7->P3->P20->P2->P5->P4->P1->P8
15,NNF,20,183.0,405.0,200.41666666666666,162.51697887093232,0.0,30.33450897783041,1.0,0.0,P16->P7->P11->P2->P6->P20->P4->P12->P19->P17->P8->P3->P15->P5->P13->P10->P18->P9->P1->P14
15,AStarOnly,20,183.0,405.0,200.41666666666666,162.51697887093232,0.0,30.846851994283497,1.0,0.0,P16->P7->P11->P2->P6->P20->P4->P12->P19->P17->P8->P3->P15->P5->P13->P10->P18->P9->P1->P14
15,Proposed-Balanced,20,244.0,506.6666666666667,155.41666666666666,209.3688646398424,60.0,31.632672005798668,1.3333333333333333,0.2459016393442623,P20->P6->P4->P13->P10->P7->P2->P11->P19->P8->P3->P17->P12->P18->P16->P14->P1->P15->P5->P9
15,RH-Proposed-v2,20,242.0,503.33333333333337,119.58333333333334,194.6446108572672,60.0,723.5159389674664,1.3224043715846994,0.24793388429752067,P6->P20->P4->P13->P19->P17->P8->P3->P7->P11->P2->P16->P14->P1->P15->P5->P10->P18->P12->P9
15,Priority-Greedy,20,322.0,636.6666666666666,90.41666666666667,229.86791380479778,60.0,31.561867974232882,1.7595628415300546,0.18633540372670807,P20->P4->P13->P6->P19->P14->P16->P7->P10->P8->P17->P3->P15->P1->P11->P18->P12->P2->P5->P9
15,Deadline-Greedy,20,268.0,546.6666666666666,97.08333333333333,204.2405780383929,60.0,30.412061023525894,1.46448087431694,0.22388059701492538,P20->P4->P13->P19->P6->P7->P16->P14->P1->P8->P17->P3->P15->P10->P18->P12->P11->P2->P5->P9
15,TSP-2opt,20,161.0,368.33333333333337,190.41666666666666,155.35051822314503,0.0,39.62189599405974,0.8797814207650273,0.0,P16->P7->P11->P2->P6->P12->P4->P20->P18->P10->P13->P19->P17->P8->P3->P15->P5->P9->P1->P14
15,DRF-RH-Full,20,250.0,516.6666666666667,103.75000000000001,205.94181772408294,60.0,84.46353895124048,1.366120218579235,0.24,P20->P4->P13->P19->P8->P17->P6->P7->P16->P14->P1->P3->P15->P5->P10->P18->P2->P11->P12->P9
15,DRF-RH-Light,20,252.0,520.0,105.83333333333334,202.5937083520582,60.0,58.578661002684385,1.3770491803278688,0.23809523809523808,P20->P4->P13->P19->P8->P17->P6->P2->P7->P16->P14->P1->P3->P15->P5->P10->P18->P12->P11->P9
16,NNF,20,179.0,398.33333333333337,110.00000000000001,194.84411971745936,20.0,31.255222973413765,0.9179487179487179,0.11173184357541899,P6->P13->P10->P11->P4->P19->P14->P12->P5->P2->P1->P18->P7->P16->P15->P17->P8->P9->P20->P3
16,AStarOnly,20,195.0,425.0,425.0,224.45524062374187,0.0,30.631086963694543,1.0,0.0,P6->P13->P10->P11->P19->P14->P12->P5->P2->P1->P18->P7->P16->P15->P17->P8->P20->P3->P9->P4
16,Proposed-Balanced,20,234.0,490.0,113.33333333333334,258.77069227807675,20.0,32.22958400147036,1.2,0.08547008547008547,P16->P18->P12->P19->P4->P1->P14->P2->P11->P10->P13->P6->P15->P17->P8->P7->P9->P20->P3->P5
16,RH-Proposed-v2,20,201.0,435.00000000000006,125.00000000000001,208.43509484384603,0.0,665.1708410354331,1.0307692307692307,0.0,P16->P15->P18->P12->P19->P4->P11->P9->P20->P3->P14->P5->P2->P1->P7->P8->P17->P6->P13->P10
16,Priority-Greedy,20,279.0,565.0,70.0,245.92064152498182,20.0,32.120282005053014,1.4307692307692308,0.07168458781362007,P4->P19->P11->P20->P9->P12->P18->P15->P16->P17->P7->P8->P1->P3->P5->P14->P10->P13->P6->P2
16,Deadline-Greedy,20,231.0,484.99999999999994,70.0,230.23170877595035,20.0,31.87190496828407,1.1846153846153846,0.08658008658008658,P4->P19->P11->P20->P9->P12->P18->P15->P16->P17->P8->P7->P5->P3->P14->P1->P2->P10->P13->P6
16,TSP-2opt,20,169.0,381.66666666666674,110.00000000000001,192.8791616931483,20.0,36.12096403958276,0.8666666666666667,0.11834319526627218,P6->P13->P10->P11->P4->P19->P14->P12->P5->P2->P1->P18->P15->P16->P17->P8->P7->P9->P20->P3
16,DRF-RH-Full,20,201.0,435.00000000000006,125.00000000000001,207.65951046379567,0.0,86.56002895440906,1.0307692307692307,0.0,P16->P15->P18->P12->P19->P4->P11->P3->P20->P9->P14->P5->P2->P1->P7->P8->P17->P6->P13->P10
16,DRF-RH-Light,20,201.0,435.00000000000006,125.00000000000001,207.65951046379567,0.0,60.93658902682364,1.0307692307692307,0.0,P16->P15->P18->P12->P19->P4->P11->P3->P20->P9->P14->P5->P2->P1->P7->P8->P17->P6->P13->P10
17,NNF,20,147.0,345.0,275.0,196.6181971246221,0.0,29.326481046155095,0.9130434782608695,0.0,P9->P10->P5->P8->P4->P11->P6->P3->P14->P19->P1->P15->P17->P13->P7->P18->P12->P2->P16->P20
17,AStarOnly,20,161.0,368.3333333333333,368.3333333333333,212.6255228710557,0.0,28.86669698636979,1.0,0.0,P9->P10->P6->P3->P14->P19->P1->P15->P17->P13->P7->P4->P8->P11->P5->P2->P16->P20->P12->P18
17,Proposed-Balanced,20,203.0,438.3333333333334,236.66666666666669,214.08922582807395,0.0,29.12302000913769,1.2608695652173914,0.0,P10->P9->P5->P11->P12->P2->P20->P16->P18->P1->P14->P3->P6->P17->P7->P13->P4->P8->P19->P15
17,RH-Proposed-v2,20,206.0,443.3333333333334,266.6666666666667,197.93389957668813,0.0,517.7532579982653,1.279503105590062,0.0,P10->P12->P2->P16->P20->P5->P11->P8->P4->P17->P18->P1->P14->P3->P9->P6->P19->P15->P13->P7
17,Priority-Greedy,20,273.0,555.0,156.66666666666669,225.1109298290923,20.0,28.649663960095495,1.6956521739130435,0.07326007326007326,P5->P11->P12->P2->P18->P17->P10->P20->P16->P1->P4->P8->P3->P14->P6->P13->P7->P9->P19->P15
17,Deadline-Greedy,20,204.0,440.00000000000006,320.0,212.73414908057748,0.0,29.135565971955657,1.2670807453416149,0.0,P5->P11->P12->P2->P20->P16->P10->P9->P4->P8->P17->P1->P18->P14->P3->P6->P19->P15->P13->P7
17,TSP-2opt,20,137.0,328.33333333333337,258.33333333333337,184.8980096519891,0.0,31.336287036538124,0.8509316770186336,0.0,P9->P10->P5->P11->P8->P4->P6->P3->P14->P19->P1->P15->P17->P13->P7->P18->P12->P2->P16->P20
17,DRF-RH-Full,20,187.0,411.66666666666674,278.33333333333337,198.80570493981924,0.0,74.77700803428888,1.1614906832298137,0.0,P10->P12->P2->P16->P20->P9->P5->P11->P8->P4->P17->P18->P1->P14->P3->P6->P13->P7->P19->P15
17,DRF-RH-Light,20,232.0,486.66666666666674,325.0,204.3835222535913,0.0,55.01168098999187,1.4409937888198758,0.0,P5->P10->P12->P2->P16->P20->P14->P1->P17->P4->P8->P11->P13->P18->P3->P6->P9->P19->P15->P7
18,NNF,20,184.0,406.6666666666667,272.77777777777777,182.45565255860382,0.0,41.71630699420348,1.0,0.0,P18->P9->P12->P6->P8->P14->P11->P10->P16->P5->P19->P15->P3->P1->P13->P17->P4->P20->P7->P2
18,AStarOnly,20,184.0,406.66666666666663,267.77777777777777,182.4900441149442,0.0,41.678529989439994,1.0,0.0,P9->P18->P12->P6->P8->P14->P11->P10->P16->P5->P19->P15->P3->P1->P13->P4->P17->P20->P7->P2
18,Proposed-Balanced,20,230.0,483.3333333333334,254.44444444444449,228.5966375267724,20.0,43.772679986432195,1.25,0.08695652173913043,P18->P9->P7->P5->P19->P15->P3->P1->P16->P10->P14->P11->P6->P12->P8->P20->P2->P13->P17->P4
18,RH-Proposed-v2,20,221.0,468.3333333333333,188.33333333333334,209.52865733801352,40.0,811.675104952883,1.201086956521739,0.18099547511312217,P18->P7->P16->P5->P19->P15->P3->P1->P14->P6->P12->P9->P20->P2->P10->P11->P8->P4->P17->P13
18,Priority-Greedy,20,345.0,675.0000000000001,110.0,285.0858393683849,60.0,38.806814001873136,1.875,0.17391304347826086,P7->P16->P5->P19->P4->P18->P14->P3->P1->P6->P12->P20->P2->P10->P15->P17->P13->P8->P11->P9
18,Deadline-Greedy,20,319.0,631.6666666666666,111.66666666666667,261.9130215539868,40.0,40.21040297811851,1.733695652173913,0.12539184952978055,P7->P16->P5->P19->P3->P4->P18->P14->P6->P12->P20->P2->P10->P1->P15->P11->P8->P9->P13->P17
18,TSP-2opt,20,178.0,396.6666666666667,257.22222222222223,208.373132335533,20.0,53.01493196748197,0.967391304347826,0.11235955056179775,P18->P9->P12->P6->P4->P17->P13->P1->P3->P15->P19->P5->P16->P10->P11->P14->P8->P20->P7->P2
18,DRF-RH-Full,20,261.0,535.0,168.33333333333334,216.56595359258154,40.0,97.51923696603626,1.4184782608695652,0.1532567049808429,P18->P7->P16->P5->P19->P3->P1->P14->P6->P12->P20->P2->P10->P4->P17->P13->P15->P11->P8->P9
18,DRF-RH-Light,20,243.0,505.0,180.0,212.12199534071203,40.0,70.16200199723244,1.3206521739130435,0.1646090534979424,P18->P7->P16->P5->P19->P15->P3->P1->P14->P6->P12->P20->P2->P10->P11->P8->P4->P17->P13->P9
19,NNF,20,164.0,373.33333333333337,190.66666666666669,180.2412280364729,0.0,30.88417899562046,1.0580645161290323,0.0,P15->P17->P14->P2->P3->P5->P16->P11->P13->P18->P4->P1->P10->P20->P12->P8->P9->P19->P6->P7
19,AStarOnly,20,155.0,358.33333333333337,286.6666666666667,206.36070486299735,0.0,31.87509800773114,1.0,0.0,P15->P17->P14->P3->P5->P2->P6->P7->P19->P9->P8->P12->P20->P10->P16->P11->P13->P18->P4->P1
19,Proposed-Balanced,20,231.0,485.0,81.0,198.94980146419985,80.0,32.49709599185735,1.4903225806451612,0.3463203463203463,P4->P16->P18->P10->P20->P8->P12->P11->P2->P3->P17->P15->P14->P5->P6->P7->P19->P9->P13->P1
19,RH-Proposed-v2,20,229.0,481.6666666666667,114.0,191.38668072664277,60.0,689.0710280276835,1.4774193548387098,0.26200873362445415,P4->P18->P16->P11->P10->P20->P2->P14->P15->P3->P5->P17->P6->P13->P12->P8->P9->P19->P7->P1
19,Priority-Greedy,20,286.0,576.6666666666666,88.0,226.58813768495173,80.0,32.51711302436888,1.8451612903225807,0.27972027972027974,P4->P16->P20->P8->P11->P18->P3->P2->P15->P6->P7->P5->P10->P12->P13->P14->P17->P1->P19->P9
19,Deadline-Greedy,20,253.0,521.6666666666666,92.33333333333334,218.5368975017583,80.0,32.212171994615346,1.632258064516129,0.31620553359683795,P4->P16->P20->P8->P11->P10->P18->P3->P2->P15->P6->P7->P17->P5->P14->P1->P13->P12->P9->P19
19,TSP-2opt,20,154.0,356.6666666666667,181.66666666666666,172.81933861111935,0.0,35.66368803149089,0.9935483870967742,0.0,P15->P17->P14->P2->P3->P5->P1->P4->P18->P13->P11->P16->P10->P20->P12->P8->P9->P19->P6->P7
19,DRF-RH-Full,20,215.0,458.33333333333337,104.0,191.00455101193293,80.0,82.77401298983023,1.3870967741935485,0.37209302325581395,P4->P18->P16->P11->P20->P10->P3->P2->P14->P17->P15->P6->P13->P12->P8->P9->P19->P7->P5->P1
19,DRF-RH-Light,20,231.0,485.0,68.33333333333334,184.30583803090798,80.0,58.64712595939636,1.4903225806451612,0.3463203463203463,P4->P18->P16->P10->P20->P8->P12->P11->P3->P2->P14->P17->P15->P5->P13->P6->P7->P19->P9->P1
20,NNF,20,149.0,348.3333333333333,125.33333333333334,169.7087337517026,40.0,29.896602034568787,0.9490445859872612,0.2684563758389262,P17->P19->P15->P4->P16->P10->P7->P9->P14->P6->P1->P20->P2->P11->P3->P5->P13->P8->P12->P18
20,AStarOnly,20,157.0,361.6666666666667,138.33333333333331,180.43325678734055,40.0,29.6057160012424,1.0,0.25477707006369427,P19->P17->P15->P4->P16->P10->P7->P9->P6->P14->P1->P20->P2->P11->P3->P5->P13->P8->P12->P18
20,Proposed-Balanced,20,215.0,458.3333333333333,152.66666666666669,196.34976697823083,60.0,30.269281996879727,1.3694267515923566,0.27906976744186046,P19->P17->P15->P7->P9->P4->P20->P2->P1->P14->P6->P10->P18->P13->P8->P12->P11->P5->P3->P16
20,RH-Proposed-v2,20,181.0,401.6666666666667,99.33333333333334,158.90516921699233,60.0,519.012454955373,1.1528662420382165,0.3314917127071823,P17->P19->P15->P9->P7->P1->P20->P2->P11->P5->P3->P13->P18->P4->P16->P14->P6->P10->P12->P8
20,Priority-Greedy,20,273.0,555.0,112.66666666666667,198.20380822385562,60.0,29.977810045238584,1.7388535031847134,0.21978021978021978,P17->P15->P19->P20->P1->P7->P9->P11->P5->P13->P18->P4->P2->P14->P6->P10->P12->P8->P3->P16
20,Deadline-Greedy,20,198.0,429.99999999999994,125.33333333333334,184.1634705479028,60.0,30.006040004082024,1.2611464968152866,0.30303030303030304,P17->P15->P19->P20->P2->P1->P7->P9->P18->P13->P11->P5->P3->P8->P12->P4->P10->P16->P14->P6
20,TSP-2opt,20,149.0,348.3333333333333,125.33333333333334,169.7087337517026,40.0,31.026295968331397,0.9490445859872612,0.2684563758389262,P17->P19->P15->P4->P16->P10->P7->P9->P14->P6->P1->P20->P2->P11->P3->P5->P13->P8->P12->P18
20,DRF-RH-Full,20,181.0,401.66666666666663,99.33333333333334,159.22992852238457,60.0,76.37172198155895,1.1528662420382165,0.3314917127071823,P17->P19->P15->P9->P7->P1->P20->P2->P11->P5->P3->P13->P18->P4->P12->P16->P10->P6->P14->P8
20,DRF-RH-Light,20,188.0,413.33333333333326,99.33333333333334,159.9062729961274,60.0,50.83356302930042,1.197452229299363,0.3191489361702128,P17->P19->P15->P9->P7->P1->P20->P2->P11->P5->P13->P18->P4->P10->P16->P12->P8->P3->P14->P6
21,NNF,20,142.0,336.66666666666674,181.94444444444446,174.30578279807685,40.0,28.56805600458756,0.8452380952380952,0.28169014084507044,P16->P12->P18->P10->P8->P15->P2->P1->P9->P19->P11->P7->P20->P4->P6->P17->P13->P3->P5->P14
21,AStarOnly,20,168.0,380.0,176.94444444444443,174.53489669854523,20.0,28.648264007642865,1.0,0.11904761904761904,P16->P12->P18->P15->P10->P8->P2->P1->P9->P19->P11->P7->P5->P3->P13->P17->P6->P20->P4->P14
21,Proposed-Balanced,20,267.0,545.0,185.2777777777778,219.01264845858162,20.0,29.246838996186852,1.5892857142857142,0.0749063670411985,P8->P15->P10->P2->P1->P12->P11->P7->P5->P13->P3->P14->P17->P20->P19->P4->P6->P16->P18->P9
21,RH-Proposed-v2,20,222.0,470.00000000000006,151.38888888888889,176.65413710909587,40.0,627.5148820132017,1.3214285714285714,0.18018018018018017,P12->P8->P10->P15->P2->P7->P20->P4->P11->P1->P5->P3->P13->P14->P16->P18->P9->P19->P6->P17
21,Priority-Greedy,20,294.0,590.0,137.22222222222226,229.76593431041428,100.0,29.379121027886868,1.75,0.3401360544217687,P8->P12->P11->P5->P13->P7->P20->P15->P10->P2->P18->P16->P14->P3->P4->P19->P9->P1->P17->P6
21,Deadline-Greedy,20,240.0,500.0,139.44444444444446,217.5990263834437,80.0,28.903568047098815,1.4285714285714286,0.3333333333333333,P8->P12->P11->P7->P5->P13->P20->P4->P15->P10->P2->P1->P9->P19->P18->P16->P14->P3->P17->P6
21,TSP-2opt,20,136.0,326.6666666666667,177.5,175.5523143166066,40.0,31.37752303155139,0.8095238095238095,0.29411764705882354,P16->P12->P18->P11->P19->P9->P1->P2->P15->P8->P10->P7->P20->P4->P6->P17->P13->P3->P5->P14
21,DRF-RH-Full,20,243.0,505.00000000000006,133.33333333333334,194.92020451387674,60.0,78.21708102710545,1.4464285714285714,0.24691358024691357,P12->P8->P10->P15->P11->P7->P5->P13->P20->P4->P2->P1->P9->P18->P16->P14->P3->P17->P6->P19
21,DRF-RH-Light,20,218.0,463.3333333333333,139.7222222222222,173.6891647431006,40.0,54.76893199374899,1.2976190476190477,0.1834862385321101,P12->P8->P10->P15->P7->P5->P3->P13->P2->P11->P19->P20->P4->P9->P1->P18->P16->P14->P17->P6
22,NNF,20,172.0,386.6666666666667,263.3333333333333,219.9771123245881,0.0,32.89922600379214,0.7818181818181819,0.0,P14->P20->P12->P11->P18->P4->P13->P16->P19->P15->P1->P5->P10->P17->P8->P3->P7->P6->P2->P9
22,AStarOnly,20,220.0,466.6666666666667,276.6666666666667,231.75753780772646,20.0,33.19909604033455,1.0,0.09090909090909091,P14->P20->P12->P6->P2->P7->P3->P18->P11->P15->P19->P13->P16->P4->P8->P9->P17->P1->P5->P10
22,Proposed-Balanced,20,263.0,538.3333333333334,223.33333333333334,210.26483493021394,40.0,34.31300102965906,1.1954545454545455,0.1520912547528517,P14->P2->P6->P7->P13->P16->P18->P15->P1->P10->P5->P19->P17->P8->P3->P9->P11->P12->P20->P4
22,RH-Proposed-v2,20,251.0,518.3333333333334,175.0,196.84543803671184,40.0,699.3606640025973,1.1409090909090909,0.1593625498007968,P2->P6->P7->P16->P13->P15->P10->P5->P1->P14->P12->P11->P18->P9->P3->P8->P4->P17->P19->P20
22,Priority-Greedy,20,311.0,618.3333333333333,145.00000000000003,247.85583103120737,60.0,33.43314497033134,1.4136363636363636,0.19292604501607716,P2->P6->P13->P10->P15->P14->P9->P7->P16->P18->P3->P8->P17->P5->P1->P19->P4->P11->P12->P20
22,Deadline-Greedy,20,293.0,588.3333333333334,145.00000000000003,237.8945419918056,60.0,33.069623983465135,1.3318181818181818,0.20477815699658702,P2->P6->P13->P10->P15->P14->P9->P7->P18->P16->P17->P5->P1->P19->P4->P8->P3->P11->P12->P20
22,TSP-2opt,20,166.0,376.6666666666667,279.16666666666663,224.3071423698652,0.0,40.4050630168058,0.7545454545454545,0.0,P14->P20->P12->P11->P18->P4->P19->P15->P1->P5->P10->P17->P13->P16->P8->P3->P7->P6->P2->P9
22,DRF-RH-Full,20,243.0,504.99999999999994,123.33333333333334,187.34018891657834,60.0,85.78317100182176,1.1045454545454545,0.24691358024691357,P6->P2->P9->P7->P13->P16->P15->P5->P10->P1->P14->P12->P11->P18->P3->P8->P4->P19->P17->P20
22,DRF-RH-Light,20,247.0,511.6666666666667,165.00000000000003,199.86900924471715,40.0,68.35085002239794,1.1227272727272728,0.16194331983805668,P2->P6->P18->P13->P16->P15->P1->P5->P10->P14->P12->P7->P9->P3->P8->P4->P17->P19->P11->P20
